stock_code,weight
003031,0.09999999999999998
300677,0.09999999999999998
300570,0.09999999999999998
300757,0.09999999999999998
300751,0.09999999999999998
000539,0.09999999999999998
688295,0.09999999999999998
300857,0.08253323348670594
600032,0.06169851663197879
300919,0.045619591624463156
002299,0.033333788756185784
600884,0.024046647836760904
002281,0.017107529502855184
600398,0.011987981279298777
002203,0.008262642591953695
605589,0.005592481740609001
600801,0.0037101666483310308
600977,0.0024073800118559
002583,0.0015238982857699172
300073,0.0009382627413825322
001389,0.0005598796493550967
600062,0.00032239544330744507
002837,0.0001782015297830592
601665,9.393221811234728e-05
603345,4.682805187226085e-05
002821,2.184563179925391e-05
688166,9.40382817131211e-06
600060,3.6650888335255165e-06
600392,1.2593572004197073e-06
600007,3.669227270013566e-07
601000,8.533449921583559e-08
002850,1.4316753255959049e-08
300558,1.4332919023490491e-09
601016,5.5924817406090035e-11
002032,2.184563179925392e-13
