stock_code,weight
601231,0.1
600126,0.1
300395,0.1
688676,0.1
600208,0.1
301200,0.1
600118,0.1
300857,0.09726040956136918
002429,0.06815454965861856
603233,0.046975105459763036
300073,0.03179460041061631
300458,0.021093187517074487
300679,0.013686532931822863
688475,0.00866372735929603
000062,0.005334248787225985
002439,0.003183050129608974
300957,0.0018328954424172137
603650,0.0010131184498773033
603486,0.0005340271956327775
688361,0.00026622870960397874
688052,0.00012419765785396996
301308,5.346301926493306e-05
603228,2.0836909325101503e-05
600637,7.159747821942241e-06
002841,2.086043732940537e-06
600060,4.851471009920702e-07
600177,8.139417705117774e-08
688363,8.148608331798973e-09
003031,3.1794600410616307e-10
603444,1.2419765785396995e-12
