stock_code,weight
002532,0.04000000000003186
600487,0.04000000000003186
603179,0.04000000000003186
300496,0.04000000000003186
300679,0.04000000000003186
688608,0.04000000000003186
000878,0.04000000000003186
600602,0.039999999999999994
688676,0.039999999999999994
300115,0.04000000000003186
688692,0.04000000000003186
688220,0.039999999999999994
000426,0.04000000000003186
601061,0.04000000000003186
002517,0.039999999999999994
300454,0.039999999999999994
603228,0.039999999999999994
300339,0.04000000000003186
603979,0.039999999999999994
688281,0.039999999999999994
600363,0.035191444454547874
003021,0.03854741214745219
601168,0.03230173338350869
300390,0.039999999999999994
301611,0.014989947980902004
301200,0.016025978805553336
301308,0.01597592825630204
600871,0.0033040695893355753
688336,0.0022394205581286355
002850,0.0014240648238874323
