stock_code,weight
300390,0.04
002025,0.04
300432,0.04
000703,0.04
688629,0.04
603179,0.04
301200,0.04
301308,0.04
003031,0.04
301358,0.04
688387,0.04
300570,0.04
002558,0.04
002281,0.04
300037,0.04
300054,0.04
002756,0.036868043813496454
301611,0.03293292580076629
688183,0.03219580101702908
688180,0.03173311892489844
000997,0.030843434309838418
000062,0.028620213310237976
603659,0.02795477701772367
002273,0.027612930146573674
300207,0.02546786766694209
002153,0.02369976802053441
300395,0.019515217099868018
002203,0.01559069297481999
300919,0.01789149793072492
603806,0.009073711966546471
