stock_code,weight
300390,0.04116973985332223
001389,0.008413780553170774
002281,0.012625807447920486
300757,0.015245482711728233
002436,0.007489189283591566
300136,0.014476457481627816
600487,0.024620763585125507
002273,0.007643287828521432
688629,0.01822472124703901
000539,0.10000000000000003
300570,0.011444385270124835
688183,0.011341652906838256
688387,0.02285151375498598
002335,0.0055886405627898665
002850,0.014885919440225215
300604,0.07056711272175252
300679,0.030191049489059853
688180,0.06753466139981346
688220,0.025817872749719552
688375,0.021832015237690034
688347,0.03005864705182916
301308,0.0440047692452326
688018,0.013818653094364832
002080,0.020243149838531142
000062,0.05651117205363045
605589,0.05403479070202564
002353,0.058833923057241354
688192,0.08961930891063527
002532,0.07727993601422453
300054,0.023631596507238586
