stock_code,weight
300857,0.06451612903225806
300751,0.06236559139784946
000539,0.060215053763440864
300570,0.05806451612903226
300677,0.05591397849462366
688295,0.053763440860215055
003031,0.05161290322580645
600032,0.04946236559139785
001389,0.047311827956989246
002432,0.04516129032258064
600126,0.043010752688172046
002429,0.04086021505376344
601231,0.03870967741935484
300757,0.03655913978494624
300395,0.034408602150537634
601016,0.03225806451612903
688172,0.030107526881720432
003035,0.02795698924731183
002202,0.025806451612903226
601019,0.023655913978494623
002851,0.021505376344086023
301200,0.01935483870967742
688525,0.017204301075268817
300567,0.015053763440860216
002409,0.012903225806451613
000426,0.010752688172043012
001221,0.008602150537634409
600299,0.0064516129032258064
688027,0.004301075268817204
301308,0.002150537634408602
