stock_code,weight
600977,0.1
300454,0.1
002739,0.1
300017,0.1
688266,0.1
688599,0.08992741038330038
688180,0.0735753749794753
688615,0.060232021053828314
600968,0.0493374776444189
603979,0.040437193312924564
600871,0.03316191644571314
688234,0.027211519409223502
603786,0.022341921342642942
688192,0.018354510205939565
600339,0.015087581737837169
688692,0.012409406953172017
603000,0.01021261530677029
002153,0.008409641336752219
001221,0.006929031405892697
688347,0.00571244643197646
301308,0.004712228115914543
688561,0.0038894216452406965
002517,0.0032121683771873465
002568,0.0026543985577137303
300142,0.002194767487228883
002244,0.0018157893238451926
603129,0.0015031314216601803
688166,0.0012450391373211996
688520,0.0010318667266624628
300724,0.0008556945549146222
600959,0.0007100165684927522
300972,0.0005894849924766575
600498,0.0004897016616404627
300002,0.0004070473739261266
300679,0.00033854226204855
002603,0.0002817314828553357
300390,0.0002345915827839243
300100,0.0001954537578323994
000723,0.00016294092552603839
688772,0.0001359160948614179
