stock_code,weight
600582,0.020686816057341646
000429,0.02065437922645295
600566,0.020639237936109403
600511,0.020620981955295846
600008,0.02059260102771227
600873,0.02047971255593804
000088,0.020437063335199034
002966,0.020364826495968838
002958,0.020350934223857493
600153,0.020325058440055603
600977,0.020308546881655298
000883,0.020305403911320435
002262,0.020259361563586976
002739,0.020234233260436645
601198,0.02022745255736124
000563,0.02022432179203139
601966,0.020216497164452424
600901,0.0202121743154088
601139,0.020121201060665766
688425,0.020073522773232808
600906,0.020016988669303903
002500,0.020015847425901706
603707,0.020014746172634813
600038,0.020007183499993825
000423,0.01996767228904912
601997,0.019927269747681227
600720,0.019900720743284136
000027,0.019889959105392242
000728,0.019888379400535477
002032,0.019865291017433766
603049,0.019770193554434903
002673,0.01976667840003106
601598,0.01975697774969856
600528,0.019752895052723773
601016,0.019747011276740077
300144,0.019744113056731794
002939,0.019715346313913102
002152,0.01969638487130807
300888,0.019683185515149266
601665,0.019665617619551146
603565,0.01965535232263607
300454,0.01963361464799317
000958,0.019607974708221856
688608,0.01960252200010485
688266,0.01959932952086432
601577,0.019576058299424628
001213,0.01956157599976792
002153,0.01955594810629749
300024,0.01954480507504179
600704,0.01953603130407306
