stock_code,weight
300395,0.08000000000000002
300285,0.0795810094094007
603077,0.07655175860392245
601016,0.07250345170623776
600498,0.06912410710757616
600549,0.06585105201086121
300763,0.06099626802486312
600392,0.056247773540811584
003031,0.04991755016747695
000960,0.04763232587562498
601212,0.041514681506183544
002080,0.03887936342114818
002851,0.03409964364975308
600486,0.031676904568610935
600602,0.02879778219233879
603688,0.024899603723860145
688676,0.021670387554404688
002429,0.01967280648104896
000878,0.017218842112563238
001389,0.01543384004310071
000426,0.013755127475584786
000060,0.012182704410015463
002756,0.010716570846392747
002335,0.008794053987640042
002436,0.008103172224987123
600141,0.005830561573051093
002126,0.00478958601721479
688248,0.0027295543691719672
300017,0.0007758122230756856
301358,5.37051730791898e-05
