top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
100,0.5,-0.0036464444854589287,-0.010939333456376786,-0.016496746411973132,0.009433854537488693,-0.023445039985553102
100,0.75,-0.003908730415400639,-0.011726191246201917,-0.01897266821936821,0.010888379926093187,-0.026692331608901464
80,0.5,-0.003770367576255753,-0.011311102728767258,-0.01953309828927393,0.011348487601050608,-0.027275436525897395
100,1.0,-0.0042146087433896084,-0.012643826230168825,-0.021386451147558518,0.012304583827979386,-0.029907664230740913
80,0.75,-0.004442152111935997,-0.013326456335807993,-0.022935509586650277,0.013174737808211961,-0.03198881993146046
100,1.25,-0.0045265562855442395,-0.01357966885663272,-0.02373913430643392,0.01369780198092155,-0.0330599212853007
70,0.5,-0.005213188646300337,-0.01563956593890101,-0.023693551812450447,0.013113958669331049,-0.03349662599301665
100,1.5,-0.004826125215097778,-0.014478375645293334,-0.026030202021222068,0.015072728312702375,-0.03613178214576568
80,1.0,-0.004963537919461174,-0.014890613758383523,-0.02611899690988934,0.015011046931147649,-0.03633640125525219
65,0.5,-0.005643813590712427,-0.01693144077213728,-0.025835449940111516,0.014283406948519385,-0.036478455962805724
70,0.75,-0.005555283171609408,-0.016665849514828225,-0.02713822543291476,0.0152821044300542,-0.03804224515504314
60,0.5,-0.005931683655591386,-0.017795050966774157,-0.027799628147093015,0.015468304877649927,-0.03914521850986187
80,1.25,-0.005369094497693928,-0.016107283493081784,-0.029091067672472014,0.01680472990926004,-0.040341817638406954
65,0.75,-0.005854496841861787,-0.01756349052558536,-0.029187036675393414,0.01650113513687927,-0.040816930815162945
55,0.5,-0.005967783642904952,-0.017903350928714857,-0.030101467700162247,0.01707191999710539,-0.042044423342054084
70,1.0,-0.005813638780798341,-0.017440916342395023,-0.03029409864436909,0.017322180608482254,-0.04217050063813622
60,0.75,-0.0060538179500740094,-0.01816145385022203,-0.031280669574488815,0.017838513698666018,-0.043577967319095925
50,0.5,-0.005213761861924792,-0.015641285585774375,-0.032077422891961346,0.018996575025492003,-0.04393998601280834
80,1.5,-0.005690805660981166,-0.017072416982943497,-0.03187975657355859,0.018538960484069958,-0.044059198403964245
65,1.0,-0.006035262045916739,-0.018105786137750216,-0.0323712168503138,0.018625154782812025,-0.04492528307021475
70,1.25,-0.006026657902728198,-0.018079973708184593,-0.0332592137189565,0.019265320865869594,-0.04602873392473905
55,0.75,-0.005993630603652604,-0.017980891810957814,-0.033658744621620516,0.019562519319034365,-0.04649925698693515
60,1.0,-0.006181365807917443,-0.01854409742375233,-0.03460703360066945,0.020100847461774898,-0.047823696020208105
65,1.25,-0.006205571884138554,-0.018616715652415662,-0.035418987211201555,0.02066131928490159,-0.048856020845055664
45,0.5,-0.0064400333348201486,-0.019320100004460446,-0.03529255095135514,0.02047030324463806,-0.04889719042179861
50,0.75,-0.005758344638867413,-0.01727503391660224,-0.03614600090983885,0.02150114891700635,-0.049429747669658484
70,1.5,-0.006216117875631936,-0.01864835362689581,-0.03608571058659629,0.0211292739361537,-0.04969707433988202
55,1.0,-0.006151049360869913,-0.01845314808260974,-0.037136405340569376,0.02191645810248619,-0.050958215037309455
60,1.25,-0.006331657916012787,-0.018994973748038362,-0.03780306621169613,0.022258186729737964,-0.0519250894831172
65,1.5,-0.006375185815210186,-0.019125557445630558,-0.038351367975798,0.022616811805217307,-0.05264243792283425
40,0.5,-0.00644200218517707,-0.01932600655553121,-0.03875027543792135,0.02302191237528878,-0.0532499469544495
45,0.75,-0.0066549538373725904,-0.019964861512117772,-0.039559722110930076,0.023343842493796348,-0.05438502082113139
50,1.0,-0.006202088659322765,-0.018606265977968297,-0.04000156420809235,0.023924949774071433,-0.05457738528834012
55,1.25,-0.0063692660949110115,-0.019107798284733035,-0.04051120805527895,0.024155226203994424,-0.05533480332158801
60,1.5,-0.006503927504057831,-0.019511782512173493,-0.04088421560184198,0.024318939430223282,-0.055899771906477956
40,0.75,-0.006686523200383712,-0.020059569601151135,-0.04352745164575121,0.026163547684068655,-0.05937121653555895
50,1.25,-0.006568415148843203,-0.019705245446529608,-0.04366781736452929,0.02626220939355978,-0.05942800580111842
55,1.5,-0.006610147700977574,-0.01983044310293272,-0.04377449222430006,0.026295906687327356,-0.05958820726584221
45,1.0,-0.00685649347727197,-0.02056948043181591,-0.04363179144361358,0.02606970507002745,-0.05961268169539516
50,1.5,-0.0068804761846533976,-0.020641428553960194,-0.04716690924018342,0.028513561270630067,-0.06402713186955734
45,1.25,-0.007064905685214081,-0.021194717055642243,-0.04751259701728995,0.028649328462361182,-0.06460476766433045
40,1.0,-0.0069618445450595244,-0.020885533635178574,-0.04797470750961824,0.029067654598947945,-0.06511023116430956
45,1.5,-0.007284476847895409,-0.021853430543686228,-0.051215433898772124,0.031095947755286932,-0.06938349246101796
40,1.25,-0.007247377841579819,-0.021742133524739457,-0.052140372082719,0.0317807242987916,-0.07051100342887588
40,1.5,-0.007533962832573411,-0.022601888497720234,-0.056073158795299734,0.03434002097946431,-0.07562612897068566
