top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
40,1.5,0.006404546598255988,0.019213639794767964,-0.005505511176872063,0.008728885658667536,-0.0021560745591497127
40,1.25,0.004554062388904609,0.013662187166713828,-0.0058853716680318715,0.007696923802424723,-0.004025232609975915
45,1.5,0.004300956744395255,0.012902870233185766,-0.00598715596438474,0.00758986533874602,-0.004342652088550591
100,0.75,-0.0021944809048127386,-0.006583442714438215,-0.002744023975951068,0.0007558370185962521,-0.005203047837272495
50,1.5,0.0028606967506786545,0.008582090252035964,-0.006459604807946445,0.006853485290388036,-0.005997627908903603
45,1.25,0.002677048679616461,0.008031146038849383,-0.006361911037809536,0.0067036766963303185,-0.006031149201908686
40,1.0,0.0025773253191488884,0.007731975957446666,-0.006311582469725283,0.006634084190876037,-0.006056186617383007
100,0.5,-0.002085685590616214,-0.006257056771848641,-0.0037939611000869164,0.0012125055830909614,-0.006304023644784967
100,1.0,-0.0021190207396421436,-0.006357062218926431,-0.003910364574082318,0.0013094238788802558,-0.0064876836713325505
55,1.5,0.0018551697713085687,0.005565509313925706,-0.0068469115565212724,0.006376453150712595,-0.007223500387962112
100,1.25,-0.001913174316950049,-0.005739522950850147,-0.004784267168841181,0.002030435508203158,-0.007408093913662334
50,1.25,0.0015378311575071104,0.004613493472521331,-0.006829093164966965,0.006149432976614325,-0.007443563549274868
45,1.0,0.0010173889700878975,0.003052166910263693,-0.006797810984141298,0.005837059137188138,-0.00782339271206925
100,1.5,-0.0016143601107156558,-0.0048430803321469675,-0.0054133757229702355,0.0026962113257861103,-0.00797140979771103
60,1.5,0.0010788288702914355,0.0032364866108743062,-0.007136900474915234,0.005999640206334206,-0.00815794567684077
40,0.75,0.0004932887274741206,0.0014798661824223618,-0.0067645228359335015,0.005549153073914212,-0.008213437684329354
55,1.25,0.0007441834988441195,0.0022325504965323584,-0.007212600164275175,0.0058163862456179286,-0.008504151851397329
80,0.5,-0.002775408919224394,-0.008326226757673182,-0.005226439092374512,0.001733398875508374,-0.008608537618026837
65,1.5,0.00047031534249477105,0.0014109460274843132,-0.007261405245352442,0.005631859449542036,-0.008762240710197383
50,1.0,0.00028496017255894013,0.0008548805176768204,-0.007232776899287557,0.005511134218703177,-0.00887671370327473
60,1.25,0.00013830572720923266,0.000414917181627698,-0.007422552578115487,0.0055065803532874024,-0.009211549974556844
70,1.5,-6.685645153190097e-05,-0.0002005693545957029,-0.0073216755414214196,0.00527260037715823,-0.009233942124958702
80,0.75,-0.0024294099100175067,-0.00728822973005252,-0.006079875889850617,0.002593767422201893,-0.009417104397638786
80,1.5,-0.0008532031201915063,-0.002559609360574519,-0.007007937951749789,0.004447202744531069,-0.009417662032527169
65,1.25,-0.0003577893986648894,-0.0010733681959946683,-0.007477950175626634,0.005171648124423666,-0.009645816417839806
80,1.25,-0.0014404482732072107,-0.004321344819621632,-0.006876274971565045,0.003910694870113741,-0.009685466449312065
45,0.75,-0.000640490242977247,-0.0019214707289317411,-0.007316586368651351,0.005021181196661313,-0.009714490030460057
80,1.0,-0.001972872925759626,-0.005918618777278879,-0.006591723151019765,0.00330446834125813,-0.009721159996219737
55,1.0,-0.00030453111260043557,-0.0009135933378013068,-0.007622832935499877,0.005326115303583741,-0.009791504404354622
70,1.25,-0.0008129285471345083,-0.0024387856414035246,-0.007444106057911166,0.004804346787339692,-0.009938555980614567
60,1.0,-0.0007265443713272141,-0.002179633113981642,-0.007670321611636733,0.005039416050247858,-0.010160661600550697
50,0.75,-0.000823162026609227,-0.002469486079827681,-0.007665347277018517,0.004986264942984153,-0.010233702033672198
40,0.5,-0.0016532096933525337,-0.004959629080057601,-0.007206711049210899,0.004465540847153673,-0.010422860039067219
65,1.0,-0.0011389294056034043,-0.0034167882168102126,-0.0076651534604728,0.004724017541349425,-0.010457489005548501
70,1.0,-0.0015123820635676102,-0.004537146190702831,-0.007478562456435783,0.004305273369777907,-0.010497790199425662
70,0.5,-0.002707762353111865,-0.008123287059335595,-0.006939835188028352,0.003015795292257584,-0.01070312589343037
70,0.75,-0.0021512087224370403,-0.00645362616731112,-0.007352726746243696,0.003733633733657708,-0.010810707275460935
60,0.75,-0.0014834310367856218,-0.004450293110356865,-0.007821598751437552,0.004580860354520085,-0.010908330912305203
55,0.75,-0.0012633212433870277,-0.003789963730161083,-0.008096240855847111,0.00493772220481291,-0.011087764870918657
65,0.75,-0.0018752714052122262,-0.0056258142156366785,-0.00780659355114777,0.0042773287617831335,-0.011178930022984094
60,0.5,-0.0020945461002530234,-0.00628363830075907,-0.007772587036964261,0.004086642245281562,-0.01129745792306583
50,0.5,-0.001680212230081634,-0.005040636690244902,-0.008115599802133671,0.004647787942263503,-0.011422537812007532
45,0.5,-0.0022395440919660095,-0.006718632275898029,-0.007956445963336542,0.004306349909427441,-0.011703212523602156
65,0.5,-0.002587116190093762,-0.007761348570281285,-0.007882057143096793,0.0038058254714027785,-0.011801212248181528
55,0.5,-0.0021087854968613157,-0.006326356490583947,-0.008671338519166412,0.004698175453293091,-0.01242448542468031
