stock_code,weight
300390,0.06920140121926956
002025,0.06595409823635441
002281,0.06343543037504737
003031,0.05884560283735808
301308,0.05567288455193035
688629,0.0542586439418799
002436,0.05191209461323629
002273,0.050494985360974735
688183,0.04555231483132555
300570,0.04292176992378725
301200,0.042815630161978195
002157,0.04237959654589769
300207,0.04000149215293257
300679,0.0376778919619774
301611,0.036510354582077666
000426,0.03567271105644939
300757,0.03326878888358459
300054,0.02901172384237786
002558,0.02824866501423688
603179,0.020618076732828467
601019,0.01761747698006415
000893,0.01735356189664694
600126,0.016401172682576296
000062,0.012743653863480186
300140,0.008139483114735765
002738,0.007818195187097497
600602,0.0067166365780521355
300604,0.005279446830313241
300383,0.0034750708795589307
002261,1.1451619706534753e-06
