top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
100,0.5,0.0024911413069132263,0.007473423920739679,-0.011418155346409761,0.012542820664089852,-0.013317001271927982
100,0.75,0.0026868154476633577,0.008060446342990073,-0.01230258490404762,0.013354263069760534,-0.014289761530800449
100,1.0,0.002886331301132935,0.008658993903398804,-0.012992198398503671,0.013995893551206257,-0.015004429840292925
70,0.5,0.0031648535035935393,0.009494560510780618,-0.01308167127549524,0.014657875990192097,-0.015047074368468936
100,1.25,0.003079089079379532,0.009237267238138596,-0.013555155227903584,0.014522454398436838,-0.015558925187976944
40,0.75,0.0063908044116551994,0.0191724132349656,-0.015998522973424398,0.01783784258696019,-0.015850963467205263
70,0.75,0.003434134658809332,0.010302403976427996,-0.0140376404951926,0.015249071951252378,-0.015940681019321598
100,1.5,0.0032598526590839998,0.009779557977252,-0.014031242424869833,0.0149673925281527,-0.016009977150639277
40,1.0,0.0062977182876294445,0.018893154862888333,-0.01609683266033754,0.01804413492828059,-0.0161145615976063
65,0.5,0.0031607035610848114,0.009482110683254434,-0.014078420209993434,0.015003379417214843,-0.016168899444933816
80,0.5,0.002528817365264665,0.007586452095793995,-0.013661124139189074,0.014608249289902413,-0.016245194025390253
80,0.75,0.002917681464441981,0.008753044393325943,-0.013954459675317776,0.014976639316191928,-0.016278601971542968
80,1.0,0.0032484034148404922,0.009745210244521477,-0.014333493294210603,0.015345724280843215,-0.016456093377665237
40,0.5,0.006146879538005665,0.018440638614016996,-0.01642443728296189,0.017782771422872035,-0.016501527742961437
70,1.0,0.003701139629235717,0.011103418887707151,-0.014784666258483195,0.01577898845589201,-0.01660617258880968
80,1.25,0.0035255918133441726,0.010576775440032517,-0.01473885647920696,0.015708074558540838,-0.01671109076135208
65,0.75,0.0035425230970510535,0.01062756929115316,-0.014864949277975867,0.015683392802139193,-0.01681161366167353
40,1.25,0.005961928471316145,0.017885785413948436,-0.01648938853976399,0.0183025088156291,-0.01693333815391803
80,1.5,0.003752971127628462,0.011258913382885385,-0.01513719332771532,0.01605455589392238,-0.01700331676295969
70,1.25,0.003938682077895387,0.011816046233686161,-0.015369688566465228,0.01623828194921338,-0.017114405170794524
55,0.5,0.004004737497782355,0.012014212493347064,-0.015598456130514152,0.016242663184104857,-0.017278650747168497
65,1.0,0.003870330691073967,0.011610992073221901,-0.015474615529345537,0.016224845891148466,-0.017282980900173533
70,1.5,0.004132088433877758,0.012396265301633274,-0.015835357802474442,0.01663116364663044,-0.017524176644917337
65,1.25,0.004134613375931708,0.012403840127795124,-0.015943771448781133,0.016661071841520672,-0.01764053321738166
55,0.75,0.004322450577606409,0.012967351732819227,-0.01616618813286022,0.016685452946267852,-0.01768364608644756
45,1.25,0.005515954414829918,0.016547863244489754,-0.016950397117421356,0.018112056744217384,-0.017773662563067522
45,1.0,0.00545064230873417,0.01635192692620251,-0.016966349969921093,0.017903229940039334,-0.017781838140200693
60,0.75,0.0037116176748950166,0.01113485302468505,-0.015847291855287132,0.016465877106313778,-0.017898731167601937
60,1.0,0.004125746024457433,0.0123772380733723,-0.016178799065020358,0.016795691912115836,-0.017931545209803466
55,1.0,0.0045773733401254435,0.01373212002037633,-0.016541030721714853,0.01707769297053731,-0.017940849921277466
65,1.5,0.004329356686269065,0.012988070058807196,-0.016314478924644465,0.0170186423521305,-0.017941647061621074
60,0.5,0.0031368116872752864,0.009410435061825859,-0.015471992120238753,0.0161500359808097,-0.01798769302624686
60,1.25,0.004408462540348661,0.013225387621045984,-0.016465143996915912,0.017107281252580694,-0.018044229894970495
40,1.5,0.005457086894899664,0.01637126068469899,-0.017037108378181842,0.01856101883065141,-0.01807637807401017
55,1.25,0.004752055606582804,0.014256166819748412,-0.016803897124657907,0.01741075050090565,-0.018145604193392083
45,1.5,0.005372527599386726,0.01611758279816018,-0.017114556847346363,0.01831421059484246,-0.018152002956154496
60,1.5,0.0045806826012701855,0.013742047803810557,-0.016718556218606143,0.017389013075715852,-0.018224028193836506
45,0.75,0.005119241793291272,0.015357725379873816,-0.017203954128492308,0.017686266088169453,-0.018274905466060344
55,1.5,0.004837066005478167,0.014511198016434499,-0.01701686759109558,0.017691840626486308,-0.01837194580488762
50,1.25,0.004961699552954931,0.014885098658864792,-0.017210750966658514,0.017826242367288452,-0.01848823624225454
50,1.5,0.00503710736979835,0.015111322109395049,-0.017257644947604553,0.018046991810264777,-0.018536984711398873
50,1.0,0.0047046980477051656,0.014114094143115496,-0.017264405932740368,0.017571457021820506,-0.018709717842672377
50,0.75,0.00424189250654793,0.012725677519643791,-0.017396724388711524,0.017262652718114908,-0.01919676033350381
45,0.5,0.004466275517929146,0.013398826553787439,-0.017676261495916737,0.01744673223153441,-0.019316342259024635
50,0.5,0.003567162955221513,0.010701488865664539,-0.017532580006485693,0.016863966012797542,-0.01986780515574332
