top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
40,1.5,0.004626580780007823,0.01387974234002347,-0.0017591778576876785,0.006134102338293618,0.0007204671039173784
40,1.25,0.004140744286243901,0.012422232858731702,-0.004244227248366525,0.006991954255988367,-0.002550666951718552
45,1.5,0.004100018349596979,0.012300055048790937,-0.004499458572878395,0.007083549252314452,-0.002878682461591474
50,1.5,0.003674310460068249,0.011022931380204748,-0.006513088283348373,0.007946377807025914,-0.005620010055739193
45,1.25,0.0036726361452375992,0.011017908435712797,-0.006698389178887376,0.00802289724545412,-0.005833767069558718
40,1.0,0.003644943120034948,0.010934829360104844,-0.006768212808047291,0.008035974907466133,-0.00593586090562549
55,1.5,0.0033675001517267157,0.010102500455180147,-0.007845782750193736,0.008621849107823418,-0.007495929786205217
50,1.25,0.0032812831849812884,0.009843849554943865,-0.008368575476484966,0.008791993256238013,-0.008164489931186982
60,1.5,0.0032874619106511255,0.009862385731953376,-0.008528538434049257,0.009119914668952024,-0.00843304665753134
65,1.5,0.003281009238276318,0.009843027714828954,-0.008787717312501886,0.009435063305347212,-0.00880898023109709
45,1.0,0.00324735047622372,0.009742051428671161,-0.008917543108105483,0.009069012545696906,-0.00884434702287568
80,0.5,0.0027244907792827833,0.00817347233784835,-0.007955365990186272,0.010382923888899807,-0.00886489857201842
70,1.5,0.003257840913801833,0.0097735227414055,-0.008855752654002971,0.00962304458650456,-0.008965977345477735
80,1.5,0.0031102614066906373,0.009330784220071912,-0.00876187351719146,0.009791384505386152,-0.009078596687385976
80,0.75,0.002810066073648682,0.008430198220946046,-0.008522564753145695,0.01027457730843664,-0.009308600737449836
80,1.25,0.0030041405295425385,0.009012421588627615,-0.00889754994692378,0.010003044431410927,-0.009394474968375066
40,0.75,0.003120204406484309,0.009360613219452927,-0.00929988909651154,0.009193847416582846,-0.009397531285831227
80,1.0,0.0029044670284427646,0.008713401085328294,-0.008828001259119464,0.010160335837215434,-0.009479651773702101
55,1.25,0.0030677434155821424,0.009203230246746427,-0.009308336158022248,0.009361650768953261,-0.009517170511573747
70,1.25,0.0031683251167282586,0.009504975350184776,-0.009298815051593759,0.009985007669619884,-0.00962524261923246
70,0.5,0.0030316165441477087,0.009094849632443126,-0.009013671257574948,0.010599102724697159,-0.009691740667071244
65,1.25,0.003173236676289669,0.009519710028869007,-0.009467301009952037,0.009905636550624687,-0.009761037126381007
100,1.5,0.0026261473489362676,0.007878442046808803,-0.008854114792926013,0.01014749646154659,-0.009779591205531051
60,1.25,0.0031101656794540965,0.00933049703836229,-0.00957070474860186,0.009726080510511442,-0.009864667247826768
70,1.0,0.0031099652433228147,0.009329895729968445,-0.00949913253541608,0.010274588555077194,-0.009985273286370283
70,0.75,0.003072502028973443,0.009217506086920329,-0.009414765463274105,0.010481020537871524,-0.010010620622555696
65,0.5,0.0032134178730647603,0.00964025361919428,-0.009464543663970662,0.010810640298832204,-0.010034849895497171
100,1.25,0.0024006498192042374,0.0072019494576127125,-0.009028691840932093,0.010330084519633157,-0.010243571603599462
65,1.0,0.003124814015806124,0.009374442047418372,-0.009865904600973335,0.010302419438325893,-0.010346937388581274
65,0.75,0.003140935260825548,0.009422805782476644,-0.009896850329487922,0.01060704764851297,-0.010468381745641913
50,1.0,0.002879003491563571,0.008637010474690713,-0.010156064088398906,0.009636402766335667,-0.010649801565052817
100,1.0,0.002108282189951504,0.006324846569854513,-0.009213800841092065,0.01049894217505497,-0.0107801484124098
60,1.0,0.003011462984737218,0.009034388954211653,-0.010358987454056792,0.010276492219433362,-0.01094429674612125
55,1.0,0.002825223278298572,0.008475669834895717,-0.01058892619860756,0.010076020414132126,-0.011290310065255231
60,0.5,0.0032070887438647526,0.009621266231594258,-0.01069485676781004,0.011126403826057032,-0.011382009363065248
100,0.75,0.0017134233203604625,0.0051402699610813875,-0.009457494061499552,0.010648188081373081,-0.011470936569619668
60,0.75,0.0030278025488549225,0.009083407646564767,-0.010782702789900803,0.010747885091911368,-0.011516660023214859
45,0.75,0.002823361059921053,0.008470083179763159,-0.011147195042612607,0.010196585585406263,-0.011892638937583746
100,0.5,0.0011619971706837671,0.0034859915120513014,-0.009836399803963392,0.010766903617584317,-0.012442818899434134
55,0.75,0.0026935905487807826,0.008080771646342348,-0.011570689750407967,0.010740640780696614,-0.012636323474871
40,0.5,0.0025319210835843308,0.007595763250752992,-0.011792923340813666,0.010377953180449262,-0.012893285870386578
50,0.75,0.0024545311715200354,0.007363593514560106,-0.01182730266728052,0.010425879034119925,-0.013021829157702457
55,0.5,0.0027704775874665775,0.008311432762399732,-0.012072676991238776,0.011348630702988758,-0.013274220149818263
45,0.5,0.002400321855911608,0.007200965567734825,-0.013382782388340106,0.011389317355508022,-0.014968721606856306
50,0.5,0.0019816190106553455,0.005944857031966036,-0.013328148699857767,0.011095454544591068,-0.015229938779809295
