stock_code,final_confidence,ridge_rank,calendar_alpha
688617,0.9259218436873748,0.9959919839679359,0.7622044088176353
603345,0.9014729458917836,0.9639278557114228,0.7429659318637275
002064,0.897875751503006,0.9979959919839679,0.6872945891783568
000831,0.8797795591182365,0.9839679358717435,0.6906613226452907
600801,0.8732264529058116,0.9899799599198397,0.7233667334669339
002472,0.8671643286573145,0.9619238476953907,0.6650501002004009
300100,0.8668537074148297,0.9919839679358717,0.6036873747494992
000728,0.8570841683366733,0.9438877755511023,0.6383567134268537
000429,0.8509418837675351,0.9739478957915831,0.5400400801603207
600739,0.8474248496993988,0.9879759519038076,0.5363927855711424
002945,0.8438577154308617,0.9779559118236473,0.5129058116232467
000825,0.8419438877755511,0.9458917835671342,0.6166733466933868
600348,0.8395290581162325,0.9599198396793587,0.6815631262525051
601598,0.8380360721442885,0.9659318637274549,0.5329058116232466
603899,0.8378056112224448,0.9679358717434869,0.46585170340681364
603298,0.8371342685370742,0.9579158316633266,0.5521442885771544
603658,0.8366633266533067,0.9819639278557114,0.4224048096192385
000009,0.8253507014028056,0.9398797595190381,0.5342685370741485
603885,0.8173146292585171,1.0,0.5321843687374751
603786,0.8149198396793588,0.8476953907815631,0.7719038076152306
600704,0.8108617234468938,0.9498997995991983,0.4823246492985972
601098,0.8095390781563127,0.9238476953907816,0.4818436873747495
603979,0.8065030060120241,0.9719438877755511,0.5915430861723449
603529,0.800501002004008,0.9478957915831663,0.5643286573146293
000088,0.7989779559118236,0.9118236472945892,0.5029258517034069
600906,0.797565130260521,0.8997995991983968,0.5417635270541082
603728,0.7953807615230462,0.8797595190380761,0.6264128256513027
000528,0.7940180360721443,0.9519038076152304,0.47426853707414834
002821,0.7936372745490983,0.8897795591182365,0.7633266533066133
600062,0.7932264529058116,0.8977955911823647,0.5204008016032066
600720,0.7925450901803608,0.9258517034068137,0.4904208416833668
002841,0.7874048096192385,0.9298597194388778,0.4618436873747495
601608,0.7868436873747495,0.9178356713426854,0.5020841683366736
002500,0.7862224448897795,0.8697394789579158,0.59498997995992
600580,0.7825050100200401,0.9318637274549099,0.5981563126252507
601921,0.7820440881763527,0.8777555110220441,0.5037274549098197
002568,0.7798597194388778,0.9198396793587175,0.44088176352705416
601333,0.7783266533066132,0.9078156312625251,0.42593186372745495
300601,0.7762124248496993,0.9539078156312625,0.4026452905811624
600498,0.7739078156312624,0.969939879759519,0.5529458917835671
600143,0.7722945891783568,0.8877755511022044,0.6230460921843689
300748,0.7721042084168337,0.843687374749499,0.6872144288577156
002984,0.7718937875751503,0.9559118236472945,0.44749498997995996
300003,0.7691382765531063,0.9799599198396793,0.41002004008016035
300146,0.7690080160320641,0.9218436873747495,0.3585971943887776
300676,0.7690080160320641,0.9939879759519038,0.41791583166332674
002223,0.768066132264529,0.9759519038076152,0.262244488977956
600109,0.7671442885771542,0.8597194388777555,0.5222845691382766
000987,0.7646693386773549,0.9138276553106213,0.6282164328657316
002402,0.7635771543086173,0.8717434869739479,0.6138276553106213
301301,0.762254509018036,0.9859719438877755,0.2474148296593187
300718,0.7603807615230461,0.8496993987975952,0.593426853707415
600369,0.7593486973947897,0.8957915831663327,0.4414028056112225
000750,0.7584869739478958,0.8857715430861723,0.43354709418837684
003021,0.7572645290581163,0.9278557114228457,0.43707414829659325
600435,0.7559519038076152,0.9038076152304609,0.4935470941883768
600060,0.7513827655310621,0.8677354709418837,0.4953106212424851
601990,0.7513226452905812,0.811623246492986,0.5864529058116232
688425,0.7495490981963927,0.9338677354709419,0.36372745490981967
000733,0.7491382765531063,0.8577154308617234,0.5300200400801605
600038,0.7487775551102204,0.8517034068136272,0.4632464929859721
600282,0.7454308617234469,0.8156312625250501,0.5909418837675352
600528,0.7441783567134269,0.9378757515030061,0.5181963927855712
000898,0.7427855711422846,0.8937875751503006,0.3406813627254509
601555,0.7427755511022044,0.8356713426853707,0.5286172344689379
002608,0.7386072144288578,0.8557114228456913,0.5255711422845692
600516,0.7373547094188376,0.9158316633266533,0.2989178356713428
002939,0.737114228456914,0.8076152304609219,0.580120240480962
000050,0.734679358717435,0.87374749498998,0.5034468937875752
600927,0.7332364729458919,0.8136272545090181,0.536553106212425
600177,0.7324849699398798,0.905811623246493,0.2149098196392786
688266,0.7299599198396793,0.8296593186372746,0.6549098196392785
601997,0.7199599198396794,0.8236472945891784,0.41971943887775554
000783,0.7194889779559118,0.8036072144288577,0.6182364729458919
002153,0.7116533066132266,0.9418837675350702,0.30753507014028064
600582,0.7114028056112225,0.8837675350701403,0.2319839679358718
601198,0.7095290581162325,0.8537074148296593,0.3307014028056113
300073,0.7092785571142285,0.7374749498997996,0.7757915831663328
688728,0.7080661322645292,0.7775551102204409,0.562925851703407
600998,0.7058016032064128,0.781563126252505,0.49174348697394793
