stock_code,final_confidence,ridge_rank,calendar_alpha
600177,0.9231024096385543,0.9618473895582329,0.8205220883534139
000937,0.9043273092369479,0.9558232931726908,0.838995983935743
603568,0.8845783132530122,0.9799196787148594,0.7250602409638555
601598,0.8812349397590361,0.9658634538152611,0.7767469879518073
601216,0.8790963855421687,0.9879518072289156,0.7613654618473898
600688,0.8609839357429719,0.9899598393574297,0.8306827309236949
600511,0.8589859437751004,0.963855421686747,0.5532128514056226
002128,0.8589558232931727,0.9698795180722891,0.7261847389558234
601001,0.8579016064257028,0.9759036144578314,0.7617269076305222
601918,0.856917670682731,0.9196787148594378,0.7883132530120482
002385,0.8567068273092371,0.9839357429718876,0.6758232931726909
600132,0.8540461847389559,0.927710843373494,0.6836546184738957
000723,0.8515763052208836,1.0,0.6480722891566267
002439,0.8510642570281126,0.9919678714859438,0.5568674698795182
600737,0.8473795180722892,0.9257028112449799,0.7023694779116466
300677,0.847218875502008,0.9457831325301205,0.8864658634538155
600131,0.8459036144578315,0.9819277108433735,0.7707630522088355
603606,0.8405220883534137,0.9578313253012049,0.7118875502008033
600985,0.8404618473895582,0.893574297188755,0.8244979919678715
600516,0.839909638554217,0.9779116465863453,0.637550200803213
600060,0.8358634538152611,0.9437751004016064,0.5466666666666667
600927,0.834277108433735,0.9738955823293173,0.5616064257028114
600339,0.8342269076305221,0.9477911646586346,0.8790763052208836
000423,0.8323594377510041,0.8594377510040161,0.8306425702811245
300496,0.829487951807229,0.9939759036144579,0.5862248995983937
601699,0.8281425702811245,0.9538152610441767,0.6800401606425703
600062,0.8279518072289156,0.8795180722891566,0.6997590361445784
688709,0.8223895582329319,0.9859437751004017,0.6947791164658635
300972,0.8219578313253012,0.929718875502008,0.5894377510040162
600968,0.8160240963855423,0.9136546184738956,0.8757429718875503
002966,0.8125903614457831,0.8734939759036144,0.6363052208835344
600642,0.8098293172690763,0.8293172690763052,0.7674297188755023
600598,0.8096385542168675,0.9036144578313253,0.7538152610441768
300285,0.8080220883534137,0.9959839357429718,0.5871084337349399
601000,0.8055923694779116,0.8634538152610441,0.6352208835341366
688065,0.8040461847389558,0.9377510040160643,0.576425702811245
002335,0.8034538152610442,0.9598393574297188,0.6933333333333335
688561,0.8020381526104418,0.9979919678714859,0.4728112449799197
002157,0.7957329317269077,0.9116465863453815,0.5965863453815263
600863,0.794437751004016,0.8353413654618473,0.7014457831325301
688475,0.7936847389558234,0.9236947791164659,0.5116867469879519
688582,0.7922590361445784,0.9678714859437751,0.5256626506024097
001286,0.7908935742971888,0.8172690763052208,0.780843373493976
601577,0.7856927710843374,0.8614457831325302,0.5785140562248998
002429,0.7845682730923695,0.9317269076305221,0.7422891566265063
300001,0.7844779116465863,0.9016064257028112,0.6551807228915664
688568,0.7817670682730924,0.9497991967871486,0.5981526104417672
688188,0.7762650602409638,0.8995983935742972,0.5982329317269077
300454,0.7725,0.9518072289156626,0.5422088353413655
600901,0.7722489959839358,0.8092369477911646,0.6781526104417671
688692,0.7711947791164658,0.9397590361445783,0.530562248995984
601666,0.7687449799196788,0.8694779116465864,0.6561044176706828
600348,0.7682730923694779,0.8755020080321285,0.5481927710843375
601611,0.7641767068273092,0.9337349397590361,0.601686746987952
000958,0.7639558232931727,0.8855421686746988,0.45060240963855425
000898,0.7637951807228915,0.9156626506024096,0.42385542168674706
600312,0.7637751004016065,0.8775100401606426,0.5976706827309238
000429,0.7631425702811245,0.7891566265060241,0.7509638554216868
600582,0.7630220883534137,0.8493975903614458,0.5585140562248997
688425,0.7619779116465865,0.8955823293172691,0.46156626506024107
601665,0.7607530120481927,0.8012048192771084,0.6514457831325303
600546,0.7596285140562249,0.8453815261044176,0.7324899598393574
601128,0.7591767068273092,0.8313253012048193,0.5435341365461848
603565,0.7576506024096386,0.7991967871485943,0.6800000000000002
605589,0.7558935742971888,0.9176706827309237,0.5508835341365463
601098,0.7551104417670683,0.857429718875502,0.4722489959839358
300474,0.7547590361445783,0.9357429718875502,0.4656224899598394
600153,0.7530722891566266,0.8413654618473896,0.5106827309236949
002465,0.7505321285140562,0.8975903614457831,0.6322489959839359
601118,0.7491967871485944,0.8815261044176707,0.6076305220883536
301536,0.7475602409638555,0.9417670682730924,0.5207630522088355
688819,0.7441967871485944,0.748995983935743,0.8526907630522089
002595,0.7413955823293173,0.8674698795180723,0.48726907630522104
000400,0.7404819277108433,0.8895582329317269,0.48843373493975906
300395,0.7379518072289156,0.9718875502008032,0.4273092369477912
002273,0.7305421686746988,0.9096385542168675,0.5185542168674699
000582,0.7301807228915664,0.8393574297188755,0.5239357429718877
601997,0.7295983935742971,0.7911646586345381,0.5529317269076307
600871,0.7295883534136547,0.8473895582329317,0.7745783132530122
600299,0.7295783132530121,0.7871485943775101,0.8516465863453816
