stock_code,final_confidence,ridge_rank,calendar_alpha
300144,0.9007515030060121,0.9979959919839679,0.6643286573146294
601139,0.8911823647294589,0.9859719438877755,0.6084168336673348
600873,0.8700501002004007,1.0,0.4918236472945892
600032,0.85749498997996,0.9298597194388778,0.6800801603206414
600820,0.8562825651302606,0.9819639278557114,0.5201202404809621
600177,0.8312725450901803,0.9959919839679359,0.35555110220440883
000591,0.8289579158316633,0.8977955911823647,0.656112224448898
603605,0.8221843687374749,0.9619238476953907,0.45907815631262533
600808,0.8192384769539077,0.9519038076152304,0.5651302605210421
002966,0.8188376753507014,0.9879759519038076,0.3482965931863728
601880,0.8187875751503007,0.9739478957915831,0.4398797595190381
003035,0.8139579158316633,0.9178356713426854,0.5628456913827656
600007,0.8097094188376753,0.9839679358717435,0.3662925851703407
600398,0.8095390781563125,0.9939879759519038,0.27983967935871745
000959,0.8044689378757516,0.9198396793587175,0.696432865731463
002120,0.8042384769539078,0.9138276553106213,0.5027254509018038
601577,0.8032965931863728,0.9799599198396793,0.29014028056112234
600132,0.8023547094188377,0.9759519038076152,0.29919839679358723
002385,0.7997294589178356,0.8857715430861723,0.5760721442885772
600166,0.7989278557114228,0.9779559118236473,0.39651302605210426
600299,0.7965931863727453,0.9559118236472945,0.3683366733466935
603589,0.7937975951903807,0.9719438877755511,0.313867735470942
002318,0.791062124248497,0.8677354709418837,0.7582364729458919
000088,0.7907014028056113,0.9639278557114228,0.3355511022044089
600528,0.7890180360721444,0.7935871743486974,0.7989579158316634
003022,0.7877254509018036,0.8537074148296593,0.7092184368737475
600511,0.787314629258517,0.8877755511022044,0.4883366733466935
000887,0.7835070140280561,0.9018036072144289,0.6226052104208417
601128,0.7824148296593187,0.9378757515030061,0.3228456913827656
600008,0.7805310621242485,0.9338677354709419,0.3413627254509018
000027,0.7801002004008016,0.8657314629258517,0.575310621242485
601333,0.779879759519038,0.9599198396793587,0.2589979959919841
601019,0.7796492985971945,0.9438877755511023,0.4308216432865732
000898,0.7795991983967936,0.8476953907815631,0.6658917835671343
603233,0.7787374749499,0.8256513026052105,0.753426853707415
000582,0.7780961923847696,0.9679358717434869,0.5624849699398798
601665,0.7780160320641283,0.9498997995991983,0.27679358717434877
000883,0.7779559118236474,0.9278557114228457,0.32905811623246506
603658,0.7745891783567135,0.8216432865731463,0.6486573146292587
000997,0.7743987975951904,0.8997995991983968,0.5885771543086173
002078,0.7714428857715432,0.9218436873747495,0.4428857715430862
600801,0.7710320641282565,0.9579158316633266,0.3923446893787576
603939,0.767004008016032,0.9539078156312625,0.3738276553106213
601156,0.7612825651302606,0.8156312625250501,0.6928256513026054
603606,0.7594488977955911,0.9398797595190381,0.48989979959919844
002568,0.7591482965931865,0.9258517034068137,0.3993186372745492
002299,0.7590380761523047,0.9158316633266533,0.3808416833667335
601000,0.7590280561122245,0.9458917835671342,0.21206412825651308
300146,0.7580160320641282,0.8697394789579158,0.4885771543086173
000062,0.7570541082164329,0.8496993987975952,0.5488577154308618
601717,0.7540380761523046,0.969939879759519,0.2890981963927856
002595,0.7534769539078157,0.9899799599198397,0.3205210420841684
600332,0.7504609218436874,0.9478957915831663,0.21186372745490986
000739,0.7477655310621243,0.8937875751503006,0.34016032064128265
601799,0.7446593186372746,0.9418837675350702,0.25398797595190387
601866,0.7438076152304609,0.9238476953907816,0.2349498997995992
002841,0.7404008016032065,0.8056112224448898,0.6593987975951906
600737,0.7403006012024048,0.9659318637274549,0.38084168336673346
600062,0.7393587174348699,0.8236472945891784,0.4921042084168337
000539,0.7390981963927855,0.8837675350701403,0.376432865731463
601991,0.735561122244489,0.875751503006012,0.4849298597194389
600282,0.7348997995991984,0.7955911823647295,0.7981162324649298
001221,0.7342284569138277,0.8036072144288577,0.637114228456914
300390,0.7341182364729459,0.9919839679358717,0.35811623246493
001213,0.7334368737474949,0.8597194388777555,0.3650100200400802
601098,0.7327354709418837,0.8717434869739479,0.34216432865731466
000537,0.7321442885771543,0.8897795591182365,0.2672545090180361
601997,0.731813627254509,0.905811623246493,0.21382765531062126
600098,0.7305511022044088,0.8416833667334669,0.4424448897795592
600535,0.7288376753507014,0.8196392785571143,0.4724649298597196
600988,0.7287675350701404,0.935871743486974,0.44492985971943905
001389,0.7282965931863726,0.8376753507014028,0.6125851703406814
600487,0.7280260521042085,0.8617234468937875,0.6507815631262527
000937,0.7241983967935872,0.9118236472945892,0.21422845691382766
601928,0.7216933867735471,0.8817635270541082,0.2879759519038077
603568,0.717995991983968,0.7855711422845691,0.7268937875751504
301536,0.7177855711422846,0.8096192384769539,0.7044088176352705
601016,0.7142785571142286,0.8076152304609219,0.43907815631262526
600060,0.7103507014028057,0.8957915831663327,0.28268537074148303
000598,0.7075551102204408,0.843687374749499,0.324809619238477
