stock_code,final_confidence,ridge_rank,calendar_alpha
600528,0.8742424242424242,0.9434343434343434,0.6763636363636364
600007,0.8737676767676769,1.0,0.5306262626262628
600688,0.8565858585858586,0.9777777777777777,0.6869494949494951
600848,0.8477272727272728,0.9838383838383838,0.5727272727272728
603233,0.8476565656565657,0.9272727272727272,0.7231515151515152
000937,0.8431010101010101,0.9878787878787879,0.43583838383838386
002266,0.8391515151515151,0.9575757575757575,0.5933737373737376
600378,0.8292323232323232,0.9555555555555556,0.6094545454545456
600764,0.828969696969697,0.9959595959595959,0.5284040404040407
002265,0.8177070707070706,0.9939393939393939,0.4886060606060606
000519,0.8160505050505051,0.98989898989899,0.47470707070707074
600578,0.8152020202020204,0.9393939393939394,0.6923232323232325
600299,0.811040404040404,0.9232323232323232,0.5043636363636365
000582,0.8072121212121213,0.9737373737373738,0.6510707070707071
603939,0.8045555555555555,0.9858585858585859,0.36408080808080817
601608,0.8032525252525253,0.9696969696969697,0.6255353535353537
601699,0.7988888888888888,0.9717171717171718,0.4565656565656566
600598,0.7987979797979798,0.9171717171717172,0.4840808080808081
003022,0.7976464646464647,0.8585858585858586,0.6762424242424244
600038,0.7931212121212121,0.9656565656565657,0.44197979797979803
002271,0.7929090909090909,0.9474747474747475,0.47789898989899
605589,0.7922525252525253,0.9090909090909091,0.5605252525252526
600582,0.7914343434343435,0.8727272727272727,0.5532121212121213
600685,0.7832626262626263,0.9111111111111111,0.6138585858585861
603605,0.7819696969696971,0.8808080808080808,0.5331313131313132
002430,0.779060606060606,0.9919191919191919,0.42896969696969706
000825,0.7760505050505051,0.9818181818181818,0.4747070707070708
603858,0.7742222222222223,0.8929292929292929,0.549818181818182
688582,0.7688888888888888,0.9595959595959596,0.4917171717171718
600801,0.76689898989899,0.9676767676767677,0.3859797979797981
002294,0.7667070707070707,0.997979797979798,0.33672727272727276
600363,0.7633333333333333,0.9212121212121213,0.6606060606060608
002773,0.7627474747474748,0.8686868686868687,0.6627070707070708
002261,0.7592222222222221,0.9333333333333333,0.5778989898989899
600486,0.7584242424242424,0.9414141414141414,0.3864242424242425
000723,0.7539292929292929,0.9454545454545454,0.376929292929293
000709,0.7525454545454545,0.8646464646464647,0.4720000000000001
600352,0.7525454545454545,0.8444444444444444,0.543919191919192
603920,0.7522121212121212,0.8868686868686869,0.6747070707070707
600737,0.7517171717171717,0.9757575757575757,0.24929292929292932
688266,0.7510909090909091,0.9797979797979798,0.3938585858585859
600808,0.749979797979798,0.8949494949494949,0.4605252525252526
600985,0.7493636363636363,0.9131313131313131,0.3736161616161617
000528,0.7483232323232323,0.9616161616161616,0.278949494949495
002335,0.746919191919192,0.9515151515151515,0.45070707070707083
000733,0.746868686868687,0.8848484848484849,0.5874747474747476
002595,0.7466767676767677,0.9353535353535354,0.3907474747474748
002064,0.7465252525252526,0.8424242424242424,0.639838383838384
002568,0.744959595959596,0.9191919191919192,0.3030707070707071
688052,0.7433737373737374,0.8545454545454545,0.6801616161616163
000959,0.7412727272727273,0.8606060606060606,0.6256969696969699
600282,0.7394646464646465,0.9636363636363636,0.39664646464646475
002756,0.7377979797979798,0.9535353535353536,0.4303838383838384
600862,0.737,0.9252525252525252,0.5059797979797981
000898,0.7353535353535353,0.8747474747474747,0.39878787878787886
300679,0.7334747474747475,0.9030303030303031,0.4401616161616162
600601,0.7310505050505051,0.9494949494949495,0.3593535353535355
601139,0.7303333333333334,0.793939393939394,0.5475959595959597
300718,0.7271414141414142,0.9373737373737374,0.3922020202020203
300558,0.7227373737373738,0.7818181818181819,0.6327676767676769
600157,0.7196161616161617,0.8303030303030303,0.5136161616161617
601155,0.7174444444444444,0.9050505050505051,0.3170505050505052
600663,0.7174040404040404,0.7858585858585858,0.5451717171717173
601001,0.7156767676767677,0.8767676767676768,0.3891717171717172
600096,0.7146464646464646,0.8181818181818182,0.5995959595959597
000429,0.7104646464646466,0.8909090909090909,0.21438383838383843
000062,0.7094949494949495,0.7777777777777778,0.5951515151515152
601918,0.7084141414141414,0.8464646464646465,0.3823434343434344
601399,0.706919191919192,0.9151515151515152,0.4628282828282829
000539,0.7064747474747475,0.7353535353535353,0.6618585858585858
002461,0.7050909090909091,0.8484848484848485,0.3112727272727273
600329,0.7007878787878787,0.8565656565656565,0.30537373737373746
603786,0.7007272727272728,0.8242424242424242,0.6049292929292931
601965,0.7002222222222222,0.896969696969697,0.3297777777777778
002244,0.7000101010101011,0.898989898989899,0.24771717171717175
300735,0.6998787878787879,0.806060606060606,0.5227474747474748
600118,0.6993939393939395,0.8323232323232324,0.6917171717171717
300699,0.6952525252525252,0.8707070707070707,0.5567676767676769
300972,0.692989898989899,0.901010101010101,0.33559595959595967
688709,0.6924747474747475,0.8626262626262626,0.5577777777777779
