stock_code,weight
688220,0.04
603688,0.04
300454,0.04
000657,0.04
600126,0.04
002738,0.04
300699,0.04
300002,0.04
300570,0.04
600392,0.04
688281,0.04
003021,0.04
002465,0.04
601061,0.04
601168,0.04
301611,0.03873100828967188
000960,0.03678802178349302
300058,0.035013748554237153
688297,0.03290344618730291
002126,0.03085077736085308
688037,0.028144023428734188
603786,0.026611944638122182
688608,0.02514131235993011
300679,0.023755576345440794
301536,0.02247834115216696
600688,0.02193982461494875
000997,0.020968512142166672
002155,0.019481538029667348
603979,0.019000597501717342
002410,0.018191327611547677
