stock_code,confidence,model_rank_score,calendar_alpha
002821,0.9481812269320196,0.951417004048583,0.9384738955823295
688617,0.902921564801717,0.9149797570850202,0.8667469879518073
603658,0.9011230346487163,0.9797570850202428,0.6652208835341368
600060,0.8981826496268475,0.9433198380566802,0.7627710843373495
002353,0.8934874721558299,0.965587044534413,0.6771887550200802
603899,0.8925304456693169,0.9767206477732793,0.6399598393574298
601098,0.8847840349251257,0.9291497975708503,0.7516867469879519
601598,0.8769308407719949,0.9321862348178138,0.7111646586345383
601665,0.8732751654390843,0.9453441295546559,0.6570682730923697
002032,0.8729262393704373,0.9240890688259109,0.7194377510040162
600977,0.8700830853779491,0.9271255060728745,0.6989558232931729
002262,0.8685681186283596,0.9423076923076923,0.6473493975903615
601921,0.8627967741410988,0.9109311740890689,0.7183935742971889
300458,0.8566073606165554,0.9018218623481782,0.720963855421687
002432,0.8542958880054632,0.8431174089068826,0.887831325301205
002850,0.8513656244410842,0.8633603238866396,0.8153815261044178
300888,0.8509953579500187,0.9635627530364372,0.5132931726907632
000426,0.8485233647139164,0.9898785425101214,0.4244578313253013
002739,0.8474156951693413,0.9726720647773279,0.47164658634538154
600062,0.8473316342292246,0.8653846153846154,0.7931726907630523
300432,0.8472610279173374,0.888663967611336,0.7230522088353414
601990,0.847096889582622,0.951417004048583,0.534136546184739
002461,0.8465180153813635,0.8603238866396761,0.8051004016064258
002007,0.8455144870981904,0.9504048582995952,0.530843373493976
000513,0.8404531079784726,0.9068825910931174,0.6411646586345382
002500,0.836768409671073,0.9352226720647774,0.54140562248996
002966,0.8328057167943028,0.895748987854251,0.643975903614458
600998,0.8322635481196039,0.895748987854251,0.6418072289156627
600369,0.8232772791571144,0.9190283400809717,0.5360240963855423
002603,0.8167167048761849,0.8866396761133604,0.6069477911646587
603858,0.8089803342926362,0.8390688259109311,0.7187148594377512
000921,0.8066166284571484,0.8633603238866396,0.6363855421686747
300601,0.8056241158967856,0.8836032388663968,0.571686746987952
300395,0.8004167682877257,0.8208502024291497,0.7391164658634538
601928,0.7981876900313806,0.9574898785425101,0.32028112449799206
300373,0.7965287465652082,0.8421052631578947,0.6597991967871487
000728,0.7957040713461132,0.8785425101214575,0.5471887550200804
600298,0.7928412435165764,0.9149797570850202,0.426425702811245
601997,0.7915385021868852,0.8937246963562753,0.484979919678715
688278,0.789377713282279,0.8917004048582996,0.4824096385542169
002436,0.7860575093897859,0.7955465587044535,0.7575903614457833
300748,0.7847139570427458,0.8208502024291497,0.6763052208835342
600329,0.7836396598539908,0.8208502024291497,0.6720080321285141
301301,0.7818931190348438,0.8825910931174089,0.47979919678714866
300679,0.7806200917028437,0.8279352226720648,0.6386746987951808
301308,0.7743395850608913,0.8087044534412955,0.6712449799196789
688281,0.7675736955920851,0.8805668016194332,0.4285943775100403
300144,0.7671627400289417,0.8623481781376519,0.48160642570281137
300972,0.765706794790498,0.7773279352226721,0.730843373493976
300604,0.7642584508072777,0.7419028340080971,0.8313253012048194
600177,0.7624373201307254,0.7995951417004049,0.6509638554216869
603833,0.760676714956994,0.8056680161943319,0.6257028112449801
600511,0.7533338211144172,0.840080971659919,0.49309236947791163
000034,0.7501202380371689,0.8299595141700404,0.5106024096385543
600004,0.7480000162593695,0.861336032388664,0.40799196787148606
688183,0.7424411817309725,0.7419028340080972,0.7440562248995986
300073,0.7413231061899419,0.7196356275303644,0.8063855421686748
002568,0.7399520755085118,0.8370445344129555,0.4486746987951808
600801,0.7395800204868056,0.6902834008097166,0.8874698795180723
000088,0.7394851064175731,0.7661943319838057,0.6593574297188756
002926,0.73657459798709,0.8097165991902834,0.5171485943775102
002508,0.7361651057671983,0.811740890688259,0.5094377510040161
601019,0.7348666325219908,0.7661943319838056,0.6408835341365463
688363,0.7335586068972246,0.8107287449392713,0.5020481927710845
000623,0.7333161796985513,0.7904858299595141,0.5618072289156627
600153,0.7329842446709917,0.8653846153846154,0.33578313253012054
603087,0.7295854673755753,0.7378542510121457,0.7047791164658637
603049,0.7257384192641009,0.8259109311740891,0.4252208835341366
000537,0.7256889501325139,0.8360323886639676,0.3946586345381527
603707,0.7254847731004992,0.7338056680161943,0.7005220883534138
600380,0.7249809765377297,0.7368421052631579,0.6893975903614458
300003,0.7232953270572168,0.7520242914979757,0.63710843373494
688772,0.7203747378176675,0.7672064777327935,0.5798795180722893
688220,0.7183560151537323,0.8137651821862348,0.43212851405622493
601577,0.7134932848804123,0.7682186234817814,0.5493172690763053
000960,0.710738053428288,0.8208502024291497,0.38040160642570287
002155,0.709882119571403,0.8137651821862348,0.3982329317269077
600906,0.7079665626067021,0.7874493927125505,0.46951807228915665
603444,0.7079077036892509,0.7510121457489878,0.5785943775100403
688234,0.7070706307009414,0.6437246963562753,0.8971084337349399
