stock_code,weight
300017,0.08
600487,0.07981405299846533
688702,0.07669989332141747
003035,0.06058368835852746
600499,0.05716025119324769
600602,0.05114529220289279
300383,0.046608168571462716
000831,0.04370205293266589
688002,0.04071259667160126
001389,0.037498594628705424
601958,0.03483541680693826
000039,0.033038452850145304
600549,0.03144325706559246
002831,0.02875761944644543
600126,0.024924169895388378
688037,0.022984963278329416
600096,0.021753536872183628
002126,0.020404481229565334
000021,0.019165451084481314
603688,0.018025692214723596
688301,0.01724051574970305
001221,0.015444103091770307
688469,0.013688439254741275
002850,0.013051149661136487
603565,0.01217768400214322
603000,0.010158681119510028
688017,0.009716511215411899
300623,0.008925319883871376
688361,0.008129881835095103
600498,0.007181618619649039
002837,0.006186410911639676
000729,0.006005597989657
600968,0.005872304978005521
601179,0.005697571874865384
600985,0.005374602762128738
688582,0.0053178380574185925
002558,0.0052538750413579196
688608,0.005193660625355769
300054,0.005158496072781227
000400,0.0049681056309793074
