stock_code,confidence,model_rank_score,calendar_alpha
600487,0.9471719414187718,0.9948665297741273,0.8040881763527056
000021,0.9409871694106899,0.9897330595482545,0.7947494989979961
601106,0.9277385160464667,0.997946611909651,0.717114228456914
300017,0.9131579792027587,0.9650924024640657,0.7573547094188379
002409,0.9025995111372642,0.9835728952772074,0.6596793587174349
688122,0.8917611197754852,0.9948665297741273,0.5824448897795592
600032,0.8770863698649867,0.9106776180698153,0.7763126252505012
600995,0.8565352676605779,0.9106776180698153,0.6941082164328659
600312,0.8557092007423472,0.8798767967145791,0.7832064128256515
600517,0.8527322200869913,0.9075975359342916,0.6881362725450904
002299,0.8503450432692902,0.9024640657084189,0.6939879759519041
600141,0.8462827503055392,0.8850102669404518,0.7301002004008017
600977,0.8452245558879566,0.8891170431211499,0.7135470941883769
002138,0.8420560628443747,0.8973305954825462,0.6762324649298599
000932,0.8403573677128384,0.8603696098562628,0.7803206412825653
002120,0.8396086217609757,0.9260780287474333,0.5802004008016033
300570,0.8372847131634933,0.9661190965092403,0.45078156312625256
600098,0.8359734047149742,0.8706365503080082,0.7319839679358718
601231,0.8339073218305193,0.973305954825462,0.4157114228456915
600369,0.8308319513770869,0.9322381930184804,0.526613226452906
688301,0.8254948500697494,0.875770020533881,0.6746693386773549
300857,0.8195454975659738,0.8470225872689938,0.737114228456914
000893,0.8191637072913796,0.8747433264887063,0.652424849699399
600583,0.8174693329163462,0.8213552361396304,0.8058116232464932
002203,0.8165951410006871,0.8973305954825461,0.5743887775551102
002517,0.8164548604395649,0.8973305954825461,0.5738276553106213
603707,0.8118480492813142,0.9024640657084189,0.5400000000000001
000050,0.8092693600753871,0.87782340862423,0.6036072144288578
002353,0.8050293605691876,0.8788501026694044,0.5835671342685371
601991,0.8041203351261044,0.8634496919917864,0.6261322645290582
300144,0.8002494105253628,0.8993839835728953,0.5028456913827657
000723,0.7993008398727641,0.8295687885010268,0.7084969939879762
000062,0.7991728426051282,0.8685831622176592,0.5909418837675352
600754,0.7987014069206174,0.8418891170431211,0.6691382765531063
601966,0.798104875047837,0.8860369609856262,0.5343086172344691
002335,0.7957028636328098,0.8706365503080082,0.5709018036072145
688188,0.7935999308678959,0.8562628336755647,0.6056112224448899
300001,0.7934620575853967,0.8613963039014374,0.5896593186372746
600282,0.7896750173859012,0.8069815195071869,0.7377555110220443
600873,0.7886385296259871,0.7761806981519507,0.8260120240480963
300432,0.7864850645850221,0.8634496919917864,0.5555911823647295
600688,0.7854749951648676,0.7607802874743326,0.8595591182364731
600801,0.78338455144375,0.8798767967145791,0.4939078156312626
000825,0.7827673828149113,0.8501026694045175,0.5807615230460923
600563,0.781818380086662,0.8819301848049281,0.4814829659318638
601866,0.780252887705596,0.7956878850102669,0.7339478957915834
688002,0.7789364354993356,0.8388090349075976,0.5993186372745493
001286,0.7778459177081063,0.8039014373716633,0.6996793587174349
600642,0.7775746359248271,0.7638603696098563,0.8187174348697397
000582,0.776896914979857,0.8357289527720739,0.6004008016032065
603444,0.7751389431841096,0.8860369609856262,0.4424448897795592
600007,0.77458228572134,0.8357289527720739,0.5911422845691384
002624,0.7743350767242905,0.8470225872689938,0.5562725450901805
000537,0.7690359980741772,0.8459958932238193,0.5381563126252507
601016,0.7678224415977746,0.8264887063655031,0.5918236472945894
000563,0.7651390872093262,0.8521560574948666,0.5040881763527054
600299,0.7641064264051718,0.7782340862422998,0.7217234468937876
688538,0.763011402682161,0.8747433264887063,0.4278156312625251
603858,0.7571298243303857,0.7597535934291582,0.7492585170340682
002414,0.7570302206054821,0.8336755646817249,0.5270941883767536
000400,0.7546792352672491,0.7433264887063655,0.7887374749498999
600348,0.7521351326883747,0.7967145790554415,0.6183967935871745
300972,0.7505358149564014,0.8819301848049281,0.35635270541082165
601399,0.745740186738981,0.8049281314168377,0.5681763527054109
600685,0.7447819458218284,0.7956878850102669,0.592064128256513
688248,0.7398638755951328,0.8080082135523614,0.535430861723447
600763,0.7396747704855297,0.7936344969199178,0.5777955911823648
002608,0.737206939546444,0.7618069815195072,0.6634068136272547
300054,0.736982033882961,0.8121149897330595,0.5115831663326654
688120,0.7341621230139952,0.7474332648870636,0.6943486973947897
601577,0.7337862789233498,0.8049281314168377,0.5203607214428859
001213,0.7327504289893958,0.76694045174538,0.630180360721443
601880,0.7320146453070412,0.7833675564681725,0.5779559118236474
300012,0.7299778201166193,0.7176591375770021,0.766933867735471
000783,0.7251611847925832,0.7967145790554415,0.5105010020040082
600901,0.7249165270993734,0.7792607802874744,0.5618837675350703
688709,0.7244698020270521,0.7967145790554415,0.5077354709418839
600166,0.7211288079238559,0.813141683778234,0.4450901803607215
603160,0.7209053219375096,0.8151950718685832,0.43803607214428864
600863,0.7189508174459803,0.7412731006160165,0.6519839679358719
