stock_code,confidence,model_rank_score,calendar_alpha
600498,0.9652180117811382,0.992929292929293,0.8820841683366736
301611,0.9450628529786846,0.9787878787878788,0.8438877755511023
002465,0.9378001457460376,0.9757575757575758,0.8239278557114229
600879,0.9219551223659439,0.9535353535353535,0.8272144288577155
300058,0.9216448047610373,0.9585858585858587,0.8108216432865732
300285,0.9146568895366491,0.992929292929293,0.6798396793587176
300757,0.9125642193477865,0.9848484848484849,0.6957114228456915
688387,0.9119712151575878,0.9878787878787878,0.6842484969939882
601399,0.899575514665695,0.9727272727272727,0.680120240480962
688281,0.8814808404688165,0.9313131313131313,0.731983967935872
600487,0.8679984210845935,0.9404040404040404,0.6507815631262527
601212,0.8608404688164207,0.9797979797979798,0.5039679358717436
688525,0.8588501244914071,0.9737373737373738,0.514188376753507
002138,0.8517699034432502,0.9393939393939394,0.5888977955911825
000400,0.8465364061456245,0.8888888888888888,0.7194789579158317
300390,0.8364987550859294,0.9959595959595959,0.35811623246493
601061,0.8336488127770693,0.9252525252525252,0.5588376753507015
002044,0.8317920689864577,0.9414141414141414,0.502925851703407
002281,0.8219952025262646,0.9535353535353535,0.42737474949899806
600988,0.8218385255359203,0.9474747474747475,0.44492985971943905
688709,0.8205028238294771,0.896969696969697,0.5911022044088178
301358,0.8189545758183032,0.9777777777777777,0.3424849699398798
603228,0.8021704014088784,0.9676767676767677,0.30565130260521045
601231,0.8011131353616324,0.9151515151515152,0.458997995991984
300073,0.799681180542904,0.896969696969697,0.5078156312625252
001389,0.79784326228214,0.8595959595959596,0.6125851703406814
000155,0.7965266897431226,0.8939393939393939,0.5042885771543087
603979,0.796240966782049,0.8747474747474748,0.5607214428857716
300207,0.795883281714945,0.9919191919191919,0.20777555110220441
300223,0.7933387988097407,0.902020202020202,0.46729458917835676
002007,0.7905808586870712,0.8616161616161616,0.5774749498997996
002080,0.7888741118600838,0.9393939393939394,0.3373146292585171
002056,0.7887383858626345,0.8818181818181818,0.5094989979959921
300395,0.7819366004736746,0.9121212121212121,0.39138276553106216
002739,0.7793805793404992,0.896969696969697,0.4266132264529059
002402,0.7753777251472642,0.9828282828282828,0.15302605210420842
300763,0.7733242242059877,0.8262626262626263,0.6145090180360722
603049,0.7706121333576244,0.9484848484848485,0.23699398797595192
601696,0.7684520556264043,0.9525252525252526,0.21623246492985973
002595,0.7649787453695269,0.9131313131313131,0.3205210420841684
003031,0.7638164207202284,0.9464646464646465,0.215871743486974
688608,0.7625247464626221,0.8949494949494949,0.365250501002004
300570,0.7621139248193356,0.9616161616161616,0.16360721442885776
603605,0.7617392360478533,0.8626262626262626,0.45907815631262533
000932,0.7613845873565314,0.8303030303030303,0.5546292585170342
301536,0.759435537742151,0.7777777777777778,0.7044088176352705
000021,0.7534468937875751,0.7666666666666666,0.7137875751503008
688183,0.7531019614987551,0.9292929292929293,0.22452905811623247
002335,0.7491346329021681,0.7727272727272727,0.6783567134268539
002831,0.7464808404688165,0.9313131313131313,0.19198396793587177
000887,0.7435300904839983,0.7838383838383838,0.6226052104208417
002131,0.7361975466083682,0.7191919191919192,0.7872144288577155
688099,0.7338877755511022,0.8666666666666667,0.33555110220440887
002130,0.7338173316329629,0.794949494949495,0.5504208416833669
002837,0.732548733831299,0.7606060606060606,0.6483767535070142
600606,0.7323377057144592,0.8505050505050504,0.3778356713426855
601106,0.7296034493228882,0.7373737373737373,0.7062925851703409
000898,0.7293517337705715,0.7505050505050506,0.6658917835671343
002436,0.7289190502216554,0.8535353535353536,0.35507014028056116
605358,0.7271385194631688,0.7707070707070707,0.5964328657314631
000582,0.7269848788486063,0.7818181818181817,0.5624849699398798
000951,0.7253412886378819,0.8767676767676769,0.27106212424849707
002265,0.7239600412947106,0.7686868686868686,0.5897795591182367
600884,0.7213369162567559,0.8373737373737373,0.3732264529058117
000032,0.7187827169490496,0.7191919191919192,0.717555110220441
603129,0.71789852432137,0.8787878787878788,0.23523046092184371
600511,0.7160235622760673,0.7919191919191919,0.4883366733466935
603659,0.7149110341895912,0.8202020202020202,0.3990380761523046
603766,0.711554928037894,0.896969696969697,0.155310621242485
000039,0.7095436327199854,0.8424242424242424,0.3109018036072145
000528,0.7046104329871865,0.8535353535353536,0.2578356713426854
688469,0.7032883949717617,0.7969696969696969,0.422244488977956
002966,0.7022256634481083,0.8202020202020202,0.3482965931863728
000426,0.7014097892755207,0.7494949494949494,0.5571543086172346
600873,0.6979559118236472,0.7666666666666666,0.4918236472945892
002670,0.6976944798688286,0.8515151515151516,0.23623246492985975
300677,0.6957849031396125,0.8555555555555555,0.2164729458917836
601577,0.6929896155948261,0.8272727272727273,0.29014028056112234
002032,0.6914158620270845,0.8505050505050505,0.21414829659318643
600062,0.6904502945284509,0.7565656565656566,0.4921042084168337
