stock_code,confidence,model_rank_score,calendar_alpha
300058,0.9808441389075191,0.9969135802469136,0.9326358148893361
300136,0.9500213006433663,0.9927983539094649,0.8216901408450704
300567,0.9494417741013985,0.9948559670781894,0.8131991951710262
688387,0.9481308840698512,0.9958847736625515,0.8048692152917507
002156,0.9415720247410388,0.9753086419753086,0.8403621730382296
601179,0.9350096256551655,0.9763374485596708,0.8110261569416499
688525,0.9349059790843829,0.977366255144033,0.8075251509054328
000060,0.9339858285515562,0.9619341563786008,0.8501408450704225
603920,0.9335139230444395,0.9650205761316872,0.8389939637826963
300857,0.9200012420200214,0.9485596707818931,0.8343259557344066
002429,0.9199659065504137,0.9537037037037037,0.8187525150905434
000987,0.9191992075912264,0.9578189300411523,0.8033400402414489
688281,0.9174693221054725,0.9372427983539096,0.8581488933601612
600363,0.9147031572148943,0.9609053497942386,0.7760965794768613
300751,0.9003240430235736,0.9958847736625515,0.61364185110664
300757,0.8905949896912339,0.9825102880658436,0.6148490945674046
688709,0.8897279355143205,0.9763374485596708,0.6298993963782697
300699,0.8878394440718385,0.941358024691358,0.7272837022132796
000591,0.8867543532801748,0.9238683127572016,0.7754124748490946
301611,0.8867536080681621,0.9547325102880658,0.6828169014084509
688002,0.8829247708473061,0.9907407407407407,0.5594768611670021
300454,0.8815011674988201,0.9516460905349794,0.6710663983903423
300748,0.8759217030578532,0.9094650205761317,0.7752917505030182
688122,0.8740247037782249,0.9351851851851851,0.6905432595573442
688295,0.8725771915443279,0.9279835390946503,0.7063581488933603
300724,0.8692759023275455,0.9897119341563786,0.5079678068410464
002738,0.8659869091089748,0.9588477366255144,0.5874044265593562
600435,0.8646729761283751,0.9609053497942387,0.5759758551307848
688778,0.8634400849541696,0.8981481481481481,0.7593158953722335
000021,0.8627896390689819,0.9207818930041152,0.6888128772635816
688777,0.8607989293787416,0.8693415637860082,0.8351710261569417
600497,0.858700288148645,0.8713991769547325,0.8206036217303826
601106,0.8552692078396303,0.8919753086419753,0.7451509054325957
601611,0.8539547780510222,0.9146090534979424,0.6719919517102615
688615,0.8478711155823832,0.8796296296296297,0.7525955734406439
605358,0.8428232978115607,0.9434156378600823,0.5410462776659961
688037,0.841879300494324,0.9156378600823045,0.6206036217303824
300496,0.8365486747646372,0.9423868312757202,0.5190342052313884
300458,0.8356044911443974,0.8806584362139918,0.7004426559356138
002008,0.8317639789353405,0.9002057613168725,0.6264386317907445
688599,0.8302611347094915,0.9763374485596708,0.39203219315895377
000426,0.826830985915493,0.8333333333333333,0.8073239436619719
000933,0.8259274163499515,0.8395061728395061,0.7851911468812879
300346,0.8257668231611894,0.9074074074074074,0.5808450704225354
601958,0.82237964825993,0.8179012345679012,0.8358148893360163
000831,0.8216473532553346,0.8137860082304527,0.84523138832998
300450,0.8157462677298358,0.8837448559670782,0.6117505030181087
688361,0.8129486176317163,0.8364197530864198,0.7425352112676057
600637,0.8099444817050452,0.8827160493827161,0.5916297786720324
002130,0.807802556077204,0.8858024691358024,0.5738028169014086
300919,0.8067747845095263,0.8693415637860082,0.6190744466800806
300432,0.8065717763370346,0.8189300411522633,0.7694969818913483
000559,0.8008773629430906,0.8292181069958848,0.7158551307847083
002353,0.7923833122189929,0.8744855967078189,0.5460764587525152
002517,0.7916692749087115,0.8641975308641975,0.5740845070422537
002851,0.7886878679484313,0.8858024691358025,0.49734406438631784
600562,0.7885332364557717,0.8734567901234568,0.5337625754527164
300017,0.7874563429962492,0.8497942386831276,0.6004426559356139
601168,0.7860531087761136,0.8004115226337449,0.7429778672032195
002532,0.7857093797352014,0.8281893004115226,0.6582696177062376
300383,0.7851715229649503,0.8127572016460906,0.7024144869215292
601399,0.7847869935663363,0.9053497942386831,0.42309859154929585
002025,0.7847732692451003,0.8487654320987654,0.5927967806841047
300003,0.7774077179124127,0.8220164609053497,0.6435814889336017
002340,0.7750538415679261,0.8117283950617284,0.6650301810865192
300285,0.7748825049059791,0.8662551440329218,0.5007645875251511
688582,0.7729991057455846,0.8703703703703703,0.48088531187122746
000155,0.7711892341704548,0.8292181069958848,0.5971026156941651
688019,0.7685436694239511,0.7746913580246914,0.7501006036217305
688347,0.7670301438259185,0.7932098765432098,0.6884909456740443
688385,0.7642354124748492,0.8333333333333333,0.5569416498993965
600316,0.7630325781851603,0.8590534979423868,0.47496981891348095
600879,0.7609275405519538,0.7510288065843622,0.7906237424547286
600126,0.7585573937451872,0.831275720164609,0.5404024144869216
300037,0.7569776063790149,0.8858024691358024,0.370503018108652
002335,0.7562401569913306,0.8868312757201646,0.36446680080482907
688120,0.7551606552897634,0.7211934156378601,0.857062374245473
600143,0.7517952778398789,0.7705761316872428,0.6954527162977867
300676,0.7493262662394118,0.7788065843621399,0.6608853118712275
002261,0.7478288869016568,0.7952674897119341,0.605513078470825
