stock_code,confidence,model_rank_score,calendar_alpha
300763,0.9379516443054163,0.9746450304259635,0.8278714859437751
688295,0.9346628501836962,0.9685598377281948,0.8329718875502008
300677,0.934548722272457,0.9574036511156186,0.865983935742972
601016,0.9201131096393689,0.9776876267748479,0.7473895582329318
603077,0.9106298011518692,0.9503042596348885,0.7916064257028115
300285,0.8943005490521925,0.960446247464503,0.6958634538152613
601212,0.8796878996717092,0.9918864097363083,0.5430923694779117
600497,0.8688829761235612,0.975659229208925,0.5485542168674701
003031,0.867806275813192,0.9766734279918865,0.5412048192771085
600498,0.8630077714509152,0.9594320486815415,0.5737349397590362
000960,0.8604537826763443,0.9949290060851927,0.4570281124497992
002335,0.8597049862736952,0.9634888438133874,0.5483534136546185
002281,0.8578698770742199,0.9371196754563895,0.6201204819277109
301308,0.8569278126705606,0.9533468559837728,0.5676706827309238
002756,0.8568406485984505,0.8884381338742393,0.7620481927710844
600549,0.8439089827871322,0.960446247464503,0.4942971887550202
000426,0.8394301139649877,0.9989858012170385,0.36076305220883537
002436,0.8349844000749448,0.947261663286004,0.4981526104417672
000831,0.8260331182743144,0.9665314401622718,0.4045381526104419
002131,0.8251244328225682,0.9898580121703854,0.3309236947791166
002195,0.8181801037822691,0.9036511156186613,0.5617670682730925
301611,0.8181302288260548,0.9543610547667343,0.40943775100401614
000060,0.8175787124155853,0.9371196754563895,0.4589558232931728
600141,0.817384690893391,0.9300202839756593,0.47947791164658643
600879,0.8155571169057567,0.9513184584178498,0.4082730923694779
002738,0.8144611916224737,0.960446247464503,0.3765060240963856
688281,0.8124169497462467,0.9503042596348884,0.3987550200803213
601958,0.8116801689516687,0.9137931034482758,0.5053413654618475
600392,0.8108043329504632,0.986815415821501,0.28277108433734943
000878,0.8103708953460902,0.9705882352941176,0.32971887550200807
300604,0.8075440504411154,0.9178498985801218,0.4766265060240964
002064,0.8038901243920917,0.9006085192697769,0.5137349397590363
603225,0.8016244694803555,0.9330628803245435,0.4073092369477913
300223,0.8015492191891298,0.90973630831643,0.47698795180722897
603688,0.8010993874076429,0.9046653144016228,0.4904016064257028
600096,0.8010903044225586,0.8661257606490873,0.605983935742972
002080,0.8006699617944394,0.9503042596348885,0.3517670682730924
688122,0.7998120066472788,0.9310344827586207,0.40614457831325307
300751,0.7975381240988294,0.9330628803245435,0.3909638554216868
300395,0.7971966975406699,0.8610547667342799,0.6056224899598396
688709,0.7952617773324535,0.8640973630831643,0.5887550200803213
000582,0.7933097094259391,0.8235294117647058,0.7026506024096386
600516,0.7926969948760559,0.8448275862068966,0.6363052208835343
300058,0.791046152154256,0.9949290060851927,0.1793975903614458
600765,0.7909350586931905,0.8935091277890466,0.4832128514056226
601168,0.7903884096222618,0.9462474645030425,0.32281124497991975
688385,0.7891732854338246,0.9675456389452333,0.25405622489959845
300627,0.7884840783010338,0.834685598377282,0.6498795180722893
601991,0.7876184861148449,0.8144016227180528,0.707269076305221
000021,0.7844137605187484,0.8914807302231238,0.4632128514056225
601615,0.7839410176201764,0.8833671399594321,0.4856626506024097
002409,0.7828387383204217,0.9036511156186613,0.42040160642570285
688676,0.781377579282648,0.9482758620689655,0.28068273092369483
601233,0.7796881033260833,0.898580121703854,0.42301204819277116
000039,0.7780605790301165,0.8651115618661258,0.5169076305220884
688220,0.7758295860928501,0.9168356997971603,0.3528112449799197
002465,0.7740283853466605,0.8549695740365112,0.5312048192771086
601106,0.7703480249598801,0.8488843813387423,0.5347389558232932
300748,0.7691190726394421,0.9056795131845842,0.35943775100401615
000629,0.7679395065047206,0.8356997971602433,0.5646586345381527
603920,0.7659326555715763,0.8945233265720081,0.3801606425702812
300136,0.7653815668352926,0.8813387423935091,0.4175100401606427
600352,0.7637154907663107,0.9107505070993915,0.3226104417670683
002185,0.7631680881741978,0.9087221095334685,0.3265060240963856
300140,0.7612167126925552,0.8509127789046653,0.4921285140562249
002851,0.7602662169978087,0.9300202839756593,0.2510040160642571
002156,0.7558957533989915,0.9016227180527383,0.3187148594377511
605358,0.7516522886678559,0.8874239350912778,0.3443373493975904
300919,0.7513203727689663,0.8580121703853956,0.4312449799196788
600363,0.7484453636045194,0.8722109533468559,0.37714859437751014
300570,0.7477818576537387,0.8640973630831643,0.39883534136546195
600378,0.7469206440365926,0.8377281947261663,0.4744979919678715
000830,0.7468192241582965,0.8042596348884381,0.5744979919678715
605589,0.7463343638244663,0.8478701825557808,0.4417269076305222
603228,0.7433269589514244,0.8204868154158215,0.5118473895582331
000738,0.742640012382186,0.8519269776876268,0.41477911646586346
300496,0.7425458018687325,0.8154158215010142,0.5239357429718876
000657,0.7406495963570306,0.7809330628803246,0.6197991967871487
688297,0.7405192371921765,0.8062880324543611,0.5432128514056227
601399,0.7387210912615981,0.8448275862068966,0.4204016064257029
