stock_code,weight
688295,0.09500000000000001
000830,0.09500000000000001
603659,0.09500000000000001
600339,0.09500000000000001
600096,0.09500000000000001
300763,0.09500000000000001
600968,0.09500000000000001
603077,0.08798563457225227
688248,0.06738773191128701
301301,0.05097538598214906
600497,0.03803861786937456
300285,0.02796187952636043
003035,0.020215281119118276
600995,0.014346246304479076
000960,0.009971595442749318
001213,0.006770056744817881
000060,0.0044752053537140445
688425,0.002868830360616529
600332,0.0017747297553135386
002439,0.0010529333111138595
002080,0.0005943534042089775
002385,0.00031586376748622306
003031,0.0001558061787929581
600157,6.992508365178195e-05
688099,2.773015242677404e-05
300383,9.286771940765274e-06
600141,2.43447154363997e-06
600392,4.332836316683444e-07
002312,3.8038617869374534e-08
600642,5.943534042089771e-10
