stock_code,weight
688375,0.010050702733074634
002202,0.013564224739404761
000155,0.05398870955455577
002756,0.09230465649755487
600885,0.08785820807567851
002156,0.01341705725137712
688281,0.015616545666698596
688387,0.007889322767632477
002131,0.004448133218550788
300285,0.03139536700249049
002185,0.00479836141440065
300724,0.0038789774146228604
688525,0.005061453957959965
600021,0.1
601611,0.04433154253499325
300454,0.011448757317041014
002558,0.050906668748073515
688772,0.1
688248,0.06356203861847665
000559,0.023929793872815908
002472,0.1
300496,0.04449230372687295
300383,0.026760550359691618
688002,0.010613903689717074
600363,0.06513395747056797
601106,0.005030215036024517
688568,0.003306171779624438
002465,0.003957528759185841
600879,0.001604635674106453
301611,0.0006502121188073337
