stock_code,weight
601212,0.016473639356761445
600988,0.021092517017205274
688525,0.07871748053051128
600871,0.013851166331912385
000960,0.04835413542897297
002131,0.0679947394375703
300857,0.10000000000000005
601399,0.05419651183428687
002185,0.10000000000000005
000878,0.02502808603109776
000426,0.011544607896172303
601168,0.01756170849344821
688702,0.09505385247191236
688027,0.01026910200991961
001221,0.02141998685418059
300724,0.02389180666534417
600118,0.01850201143426497
600884,0.004080238199050011
688615,0.03830332098887542
600435,0.044375233015863554
301308,0.04602374506441843
600392,0.006766391600533402
002156,0.007608493130173809
300223,0.061393009289634363
002044,0.048292411483514194
002624,0.0005011521925145754
002429,0.01308445172175712
600497,0.004226161030653297
603786,0.0010663527620608042
002155,0.00032768772739059384
