stock_code,weight
600032,0.09500000000000001
000027,0.09500000000000001
603077,0.09500000000000001
000537,0.09500000000000001
002032,0.09500000000000001
600007,0.09500000000000001
688819,0.09500000000000001
002281,0.08798563457225227
603606,0.06738773191128701
300677,0.05097538598214906
600863,0.03803861786937456
688349,0.02796187952636043
300285,0.020215281119118276
002080,0.014346246304479076
601216,0.009971595442749318
600995,0.006770056744817881
603568,0.0044752053537140445
688525,0.002868830360616529
600132,0.0017747297553135386
688676,0.0010529333111138595
600487,0.0005943534042089775
002261,0.00031586376748622306
601958,0.0001558061787929581
603833,6.992508365178195e-05
000155,2.773015242677404e-05
600497,9.286771940765274e-06
002436,2.43447154363997e-06
603658,4.332836316683444e-07
688297,3.8038617869374534e-08
600663,5.943534042089771e-10
