top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
45,0.5,0.00235780966206899,0.00707342898620697,0.0020542975987239767,0.0003769941181303638,0.00428015931944734
50,0.5,0.003177844021774026,0.009533532065322078,0.0009859190474897847,0.001679262781610113,0.0035760210957002715
55,0.75,0.002472155620201232,0.007416466860603696,0.0007712590876493702,0.0016335136845838912,0.0026716849182462405
60,1.0,0.0021354275012769736,0.006406282503830921,0.0008145113807703289,0.001771293112599403,0.0023299862926375115
60,0.75,0.0033714990223202776,0.010114497066960833,-6.517496365582298e-05,0.0030846240543313504,0.002226705639648482
55,0.5,0.00383272272997659,0.01149816818992977,-0.0005093862407013205,0.00339409135661405,0.0021354045144603515
50,0.75,0.0016435219096562481,0.004930565728968744,0.0006907346328974828,0.0006742006544376217,0.002098286313500563
65,1.0,0.0027307240510775835,0.00819217215323275,3.115848949945127e-05,0.002729456424086313,0.0018065727921468253
60,0.5,0.004587834378884819,0.013763503136654458,-0.0012866752722883873,0.004818053996066866,0.0016148402079730288
70,1.25,0.002223466499802132,0.006670399499406395,0.00019790703198947074,0.002487966289792008,0.0015505853303643998
65,0.75,0.0037563668114896525,0.011269100434468958,-0.0010522380987352462,0.004126357233750644,0.0012599036809416812
70,1.0,0.0031020119773209724,0.009306035931962917,-0.0007121758189537059,0.003561823601948982,0.001143197897685123
65,1.25,0.0016791694657855526,0.0050375083973566576,-5.19589312605942e-05,0.001788390988145204,0.001001273688674137
80,1.5,0.0021173999245351557,0.006352199773605467,-0.0004049128709087968,0.0029349694999781634,0.0006852477286340018
70,0.75,0.003899031268840763,0.011697093806522289,-0.0017465745416067671,0.004840371809892325,0.0004583265937716822
55,1.0,0.0011435457717436498,0.0034306373152309493,-0.00039696943294037154,0.0010925493208531335,0.0003641840765046816
65,0.5,0.004701142267462818,0.014103426802388453,-0.0023401298545073987,0.00576613816265392,0.00034286405602654713
80,1.25,0.0027468147213834094,0.008240444164150228,-0.0012891459624035512,0.003854354042937158,0.00010864484395185304
70,1.5,0.0013091419274126395,0.0039274257822379186,-0.0007963055733414617,0.0018610796174203248,-0.0001385415120259358
70,0.5,0.0045412729212468425,0.013623818763740528,-0.002916571931864738,0.006207358698830024,-0.0005478745552084034
80,1.0,0.003280351033728079,0.009841053101184237,-0.0023217775277379546,0.004930890462185681,-0.0007672381557748639
60,1.25,0.0009240590250078826,0.0027721770750236477,-0.0012256121820409666,0.0015282758901739642,-0.0008364497185939714
45,0.75,0.0004593746210986259,0.0013781238632958777,-0.001337555867861242,0.0019881126338298044,-0.0015740206686030475
65,1.5,0.0006328102722966631,0.0018984308168899892,-0.001865065436954371,0.0017708754432308673,-0.0018520615697885114
80,0.75,0.003663311382300289,0.010989934146900866,-0.003555732950598217,0.00612192040682359,-0.0020350937106861844
50,1.0,0.0001349359025296174,0.0004048077075888522,-0.002132190346088681,0.002114066450804356,-0.0027371777013405884
100,1.5,0.0022438718919900805,0.006731615675970241,-0.00346358159888549,0.005028831240987824,-0.002979800641241148
55,1.25,-0.00013967655649711405,-0.00041902966949134215,-0.0027855986384466187,0.002219325435222478,-0.0037020390972716003
80,0.5,0.0038119186695082913,0.011435756008524874,-0.0050855266624698775,0.007419480816564549,-0.0038704262787591782
100,1.25,0.0023431626453364793,0.0070294879360094376,-0.004599365163495475,0.005859732844234134,-0.0043071090136409425
60,1.5,-0.0002420361490328519,-0.0007261084470985557,-0.0032964227860531603,0.002383100621116704,-0.004372544152476858
40,0.5,-7.741041439032065e-05,-0.00023223124317096194,-0.0035970344154260675,0.003176523350109735,-0.004786228002354795
100,1.0,0.0022917641358578427,0.006875292407573529,-0.005892582682233215,0.006709258976447875,-0.0059490591881321275
45,1.0,-0.0012893066372206274,-0.0038679199116618823,-0.0046451954983506155,0.0037905350861046952,-0.007261189415707886
50,1.25,-0.0013003819251710634,-0.00390114577551319,-0.0048922478562693425,0.0036089289268881066,-0.007455754905851243
55,1.5,-0.0013661881244456317,-0.004098564373336895,-0.005141892275781636,0.003510075059003987,-0.0077366066708786626
100,0.75,0.002058134638792737,0.006174403916378211,-0.007351149559457794,0.007547862654576154,-0.007934766849766711
40,0.75,-0.0018556611994430307,-0.005566983598329092,-0.005568920514163869,0.004691791141664343,-0.009066708613189419
100,0.5,0.001612966705191254,0.0048389001155737625,-0.00895839086696524,0.00833369362088895,-0.010262216929085117
50,1.5,-0.0026410793641124183,-0.007923238092337255,-0.007536417720933712,0.004964869513552793,-0.011915201414789607
45,1.25,-0.002867100671834886,-0.008601302015504658,-0.007762465087209611,0.005338620660568677,-0.012498082990243534
40,1.0,-0.0034917852304016325,-0.010475355691204898,-0.008422050210858421,0.006143697114377986,-0.014064129431292349
45,1.5,-0.004280173777175944,-0.012840521331527834,-0.010650251941598736,0.006681315551896629,-0.017268886161938498
40,1.25,-0.004967437449543377,-0.014902312348630133,-0.011712719678602664,0.007454775859364847,-0.019289328678923738
40,1.5,-0.006288585188483987,-0.01886575556545196,-0.014660787711542687,0.008629167438272595,-0.023969581503422085
