top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
65,1.0,0.00868790425903433,0.02606371277710299,0.0010862902809986794,0.010501331452648689,0.006098728531605969
70,1.25,0.008355976757486007,0.02506793027245802,0.0010836676199595212,0.009980726005317402,0.005946390275584438
60,0.75,0.009090207678116366,0.0272706230343491,0.0007887410768260342,0.01148509610530435,0.005859165118085878
70,1.5,0.008034935128501789,0.024104805385505367,0.0008660688594753357,0.009450917845522832,0.005593182742044134
65,0.75,0.009117293022280157,0.02735187906684047,0.00021882326567669239,0.010894773104675931,0.005522945701320274
65,1.25,0.00824370377922238,0.02473111133766714,0.0006049622711223404,0.009930554336147005,0.00537297203269327
80,1.5,0.008051848868748164,0.024155546606244492,0.0005396368434617896,0.009636547891564354,0.00521869395016243
70,1.0,0.00863059170267213,0.025891775108016393,0.0001791388432088592,0.010414798494166745,0.00516455107292263
60,0.5,0.009727609758716253,0.029182829276148757,-0.0005200387905662102,0.012133798723920702,0.0049607414147777975
55,0.5,0.009424931147050885,0.028274793441152656,-0.0001063780373269721,0.012621056079330251,0.004901183481958325
65,0.5,0.009484141820239825,0.028452425460719476,-0.0007648959134188178,0.01105545991341991,0.00484983493712404
60,1.0,0.008475602743778796,0.02542680823133639,8.51076176653573e-05,0.010697441993122994,0.004816605663851106
65,1.5,0.007814049732069605,0.023442149196208812,8.708618258988776e-05,0.009244603884302432,0.004665524555153641
80,1.25,0.008125901787437037,0.02437770536231111,-0.00026612968051275415,0.009950187786410726,0.004377206381680529
70,0.75,0.008802734394954855,0.026408203184864566,-0.0009212622421671257,0.010734740280726853,0.004124313054533331
40,1.5,0.00505903757732299,0.015177112731968971,0.000252369958107318,0.003508029218827277,0.004083597308840762
60,1.25,0.007917004736891343,0.023751014210674028,-0.00048286832763551335,0.009808315039607121,0.004001226145393338
60,1.5,0.007425411117074104,0.02227623335122231,-0.0007126011018620121,0.008870812622454784,0.003608025597352917
80,1.0,0.008083959755768264,0.024251879267304793,-0.0011616073854861103,0.01016673633767376,0.003363994652096338
45,1.5,0.005607062221595301,0.016821186664785902,-0.0004913767799744617,0.005134136015820618,0.003318737836083623
55,0.75,0.0085862651711827,0.025758795513548097,-0.001193146958188264,0.011705307718309502,0.00329626051158611
40,1.25,0.005143612586189765,0.015430837758569294,-0.000492291939811304,0.004440679579029242,0.003097082793718226
100,1.5,0.007215893455988921,0.021647680367966764,-0.0009138231540507524,0.009390765537564396,0.00301530236379063
50,1.5,0.006320519014065152,0.018961557042195456,-0.0010724578743463234,0.00689941897927812,0.002833264496971487
55,1.5,0.006870203325401172,0.020610609976203516,-0.0012906810098833182,0.008160079657231992,0.002723494435486657
55,1.0,0.007902131907372437,0.023706395722117312,-0.0015618223160617228,0.010565665010728465,0.002642326837555752
70,0.5,0.008784610897355827,0.02635383269206748,-0.002312452678421985,0.010949459228899021,0.0026398474888191846
45,1.25,0.005935867900316266,0.017807603700948797,-0.0011007464952954849,0.006421067895414662,0.00258774764162565
55,1.25,0.007337819933292072,0.022013459799876216,-0.0015320809770321964,0.009351909401626625,0.002532570665690557
50,1.25,0.0067744920761314545,0.020323476228394362,-0.0016043509131827144,0.008289372919578545,0.0022688606410962496
100,1.25,0.006944810149519041,0.020834430448557123,-0.0014494126753664127,0.009392998922602789,0.0022078478512416524
80,0.75,0.00787113424012252,0.023613402720367556,-0.0021342539265042995,0.010253344493419926,0.002148209740921246
40,1.0,0.005295759459523423,0.01588727837857027,-0.0012932389457009572,0.005730930326616262,0.0019966948995067744
45,1.0,0.006430500524926077,0.01929150157477823,-0.0017249734448783402,0.008038395723371812,0.0018920885768676028
50,1.0,0.007349243711139773,0.022047731133419318,-0.002144411050756398,0.009887548430018246,0.0017441907098769893
100,1.0,0.006554042303220514,0.019662126909661543,-0.0019361975792609454,0.009291264170440051,0.001365902264305551
45,0.75,0.007180668244453265,0.021542004733359797,-0.0023471075182711215,0.010039957130568072,0.0013195757304833187
50,0.75,0.008056941441862244,0.024170824325586735,-0.002692182449948642,0.011672570027445546,0.0012793594823076616
45,0.5,0.008318275960983062,0.024954827882949185,-0.002944539569981648,0.012478912350747344,0.0010061170682398434
50,0.5,0.008889918680692768,0.026669756042078305,-0.0032598079556945755,0.01358008016525573,0.0008770826671586872
40,0.75,0.005566065651125316,0.01669819695337595,-0.0021057012017011434,0.007391475583918682,0.000873347995052634
80,0.5,0.007420471817553303,0.02226141545265991,-0.0031332128879371715,0.010157515597727332,0.0007321284704115659
100,0.75,0.006027297157388748,0.018081891472166243,-0.0023104222412864382,0.009059814938234195,0.0005459396877203417
40,0.5,0.006020339436963625,0.018061018310890877,-0.0028377789466703107,0.009378906623953954,-0.00010005682809056905
100,0.5,0.005353665400087116,0.016060996200261347,-0.002463906800646915,0.008665584747050115,-0.00014319606202733938
