top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
65,0.5,0.007901781218451523,0.023705343655354566,-0.006408328799165544,0.011519420358962983,-0.002538344706351066
70,0.5,0.007496425708206553,0.022489277124619657,-0.006443659308539455,0.011227271877354238,-0.0028767787574068863
80,0.5,0.007290003633354793,0.02187001090006438,-0.006560763358875878,0.011150137019494253,-0.003173307682344073
80,0.75,0.006947003713600648,0.020841011140801946,-0.006906978839901962,0.011113308912500742,-0.0038496332456765727
60,0.5,0.007729004473262577,0.02318701341978773,-0.007456354791867806,0.012005090403915907,-0.003929131959975796
70,0.75,0.006991655030928759,0.020974965092786277,-0.0070930912105916025,0.011179582074821455,-0.004014289905850353
100,0.5,0.005563825411449316,0.016691476234347948,-0.0065708539357894405,0.009095403491352145,-0.004190419746313375
65,0.75,0.006983016012980105,0.020949048038940314,-0.00739226628020169,0.011323433320115005,-0.004372451929261836
100,0.75,0.00581058062082408,0.01743174186247224,-0.006876345208366247,0.009682282849759766,-0.004454563584958085
80,1.0,0.006547215378254897,0.01964164613476469,-0.0073138128485978615,0.011011957111658274,-0.00462078245942336
100,1.0,0.005918443881631837,0.01775533164489551,-0.007144759600569275,0.01007607391309456,-0.0047529415885205345
100,1.25,0.005915717956770397,0.017747153870311193,-0.0073887653987777385,0.010313629290051902,-0.005082817693525507
70,1.0,0.0063576936880589225,0.019073081064176767,-0.007722613437994907,0.011018241971427024,-0.0052213044399354435
80,1.25,0.006111774923277874,0.01833532476983362,-0.007719242365934013,0.010864450613572692,-0.005410025157406581
100,1.5,0.00582671877114313,0.01748015631342939,-0.0076160158628080996,0.010431564999259672,-0.0054403448414058544
55,0.5,0.006600555058463953,0.019801665175391857,-0.00839244800347947,0.011614430866612206,-0.0058569437483297895
60,0.75,0.0064657723959879315,0.019397317187963795,-0.008332296515941195,0.011497836588923248,-0.005890766926076401
65,1.0,0.006072413303923624,0.01821723991177087,-0.008174819245227977,0.011038705950254838,-0.005965953023893546
80,1.5,0.005661465694038431,0.016984397082115292,-0.0080901188985045,0.01068274470656728,-0.006167613851764617
70,1.25,0.005695375630164761,0.017086126890494283,-0.008268563043888823,0.010786614967215046,-0.006348502652249328
65,1.25,0.005242836108099565,0.015728508324298694,-0.008763767717993351,0.010707951506976295,-0.007268714637335489
70,1.5,0.005062386288800684,0.015187158866402053,-0.008705016281584606,0.01051338727192129,-0.007322315537956373
60,1.0,0.005383301164617357,0.01614990349385207,-0.008984199268175015,0.010998571248499357,-0.007450398040532433
50,0.5,0.005570262658504625,0.016710787975513876,-0.009110137960429608,0.011200859837407661,-0.007460176245017664
55,0.75,0.0053253362176316,0.0159760086528948,-0.009180988327639368,0.011068970519205325,-0.007729791791729631
65,1.5,0.004523527921127475,0.013570583763382424,-0.009177467053925359,0.010357152931419677,-0.00827894265879477
60,1.25,0.0044912792764221126,0.013473837829266339,-0.009437732681238868,0.01052977995753846,-0.008631876389955216
55,1.0,0.004307745867179645,0.012923237601538934,-0.009707657600625162,0.010565032066525856,-0.009097672956729566
50,0.75,0.004219893598982671,0.012659680796948014,-0.009839099529305395,0.010598546469340678,-0.009328697194591961
60,1.5,0.003777278775041845,0.011331836325125536,-0.009716891641058822,0.010093300332193507,-0.009472267982284704
55,1.25,0.0035146310739770023,0.010543893221931007,-0.010024709608910415,0.01010143019094185,-0.01004557910176306
50,1.0,0.0032321238332435214,0.009696371499730565,-0.01029894485139194,0.010090505541561249,-0.010598497957694856
55,1.5,0.0029149994009289443,0.008744998202786833,-0.010162556980535892,0.009670032964811582,-0.010632069117291
45,0.5,0.0031700455308072487,0.009510136592421746,-0.010438817611115342,0.010139523269163155,-0.010817605224515197
50,1.25,0.0025376790783451556,0.007613037235035466,-0.010511367634342655,0.009637518747245114,-0.01134682011753329
50,1.5,0.002074902370111769,0.006224707110335306,-0.010508226711883437,0.009214898144894098,-0.0116585386924846
45,0.75,0.002376987492015701,0.007130962476047102,-0.010904092221138917,0.009858815325720506,-0.011977690093125392
45,1.5,0.0012987253864441249,0.003896176159332375,-0.010762328544039017,0.008749152691612087,-0.012525806599659121
45,1.0,0.001824579121705754,0.005473737365117262,-0.011090104610950398,0.009519783147036132,-0.012597449590707289
40,1.5,0.0009028924781937925,0.0027086774345813774,-0.010653090106262433,0.008297392821447466,-0.012654285115575254
45,1.25,0.0014775990920250458,0.004432797276075137,-0.0110312394369683,0.00914577605771846,-0.012754661965144715
40,1.25,0.0008512503970772208,0.0025537511912316624,-0.01123347061241202,0.008759694581439126,-0.013448113318838491
40,1.0,0.0009125781214580492,0.0027377343643741475,-0.011642110637780811,0.009219651121750461,-0.013956410408935423
40,0.75,0.0010826135148252504,0.003247840544475751,-0.011890130996125105,0.009685752947122168,-0.014197531012792614
40,0.5,0.0013285982025023346,0.003985794607507004,-0.012012199745819054,0.010148819466780533,-0.014235688356689905
