top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
100,0.5,0.0010549794550335067,0.00316493836510052,-0.010810928836011466,0.009987486556665382,-0.013251569675810843
80,0.5,0.0013343759829064373,0.004003127948719312,-0.010778632353066558,0.010879828538255476,-0.013252196358549538
100,0.75,0.0011136714902363048,0.0033410144707089143,-0.010833995308449931,0.010361042042363544,-0.013346688533040867
100,1.0,0.0011200712443020522,0.0033602137329061567,-0.011035861026531674,0.010700709872651624,-0.013661038237657689
80,0.75,0.001219129304766452,0.0036573879142993565,-0.011168225582401742,0.011192800202871675,-0.013866576348640375
50,0.5,0.0008243944951522274,0.002473183485456682,-0.011077536849607689,0.01064459749928277,-0.01397875147920443
100,1.25,0.0010935563335523265,0.0032806690006569796,-0.011349330001624025,0.011012207787998692,-0.014110046393871239
70,0.5,0.0008889753803197516,0.0026669261409592547,-0.011311429922743643,0.0113736973397294,-0.014403248611329182
55,0.5,0.00079302523449539,0.00237907570348617,-0.011329887917822731,0.011274108275347326,-0.014482800579698906
80,1.0,0.0010922554569199189,0.0032767663707597566,-0.011667032319819748,0.011474588590333984,-0.014590882869516722
100,1.5,0.0010475847953584205,0.0031427543860752614,-0.011730457574454234,0.01130420485485873,-0.01463934447829637
65,0.5,0.0009336115361250607,0.002800834608375182,-0.011628253043315023,0.011686799508885517,-0.014785021335299894
45,0.5,0.0007395195383016022,0.0022185586149048066,-0.011964891555075796,0.01033470806850766,-0.014842519840751875
70,0.75,0.000870268772416261,0.002610806317248783,-0.011810775121056882,0.011597656805165156,-0.014999686230448426
80,1.25,0.0009772057968633011,0.0029316173905899034,-0.012215254285814256,0.011749872913795466,-0.015350504008779367
55,0.75,0.0007469780156771506,0.0022409340470314516,-0.012141467223414165,0.011414157889496785,-0.01538944446906089
65,0.75,0.0008659161670431121,0.0025977485011293364,-0.012182286658271022,0.011822063782732787,-0.015454092815184384
50,0.75,0.0007521280161963991,0.002256384048589197,-0.012395624101819228,0.011191744473404819,-0.015560606651314514
60,0.5,0.0008740382983077761,0.002622114894923328,-0.012283922893351562,0.012016345861327037,-0.015615605646508247
70,1.0,0.000827958183762318,0.002483874551286954,-0.01237265659266995,0.011832912481152948,-0.015686217777311162
40,0.5,0.0012069087509397434,0.0036207262528192303,-0.012942190207995183,0.011378217538559483,-0.015717657595551257
60,0.75,0.0007979345073561075,0.0023938035220683225,-0.012550098215067015,0.011883244738787392,-0.015911299366286494
80,1.5,0.0008779498805128848,0.0026338496415386544,-0.012786886029560518,0.012033112061276179,-0.016120525370494295
65,1.0,0.0008029479312612215,0.0024088437937836646,-0.01275614250595511,0.012005681702400354,-0.01615518317053401
70,1.25,0.0007750682607929055,0.0023252047823787165,-0.012975690408834437,0.012102015137104457,-0.01643632744602809
60,1.0,0.0007380438364680067,0.00221413150940402,-0.01306308965108191,0.012017445938708154,-0.016531151893161757
55,1.0,0.0007030017102464091,0.0021090051307392273,-0.013092084706113796,0.011838023062038436,-0.01653239106758084
45,0.75,0.0008040186461412783,0.002412055938423835,-0.013490263110303102,0.01158509140779045,-0.01674102645688848
65,1.25,0.0007397484267328917,0.002219245280198675,-0.013384161607334702,0.012269080911557312,-0.01693859149964687
50,1.0,0.0006929972533620665,0.0020789917600861994,-0.0137003526114967,0.011968343429789256,-0.01719627555856087
70,1.5,0.0007165100503266145,0.0021495301509798434,-0.013611260033956823,0.012413381436872288,-0.017239433486535508
60,1.25,0.0006795158814909408,0.0020385476444728223,-0.013747572754868528,0.01233929775019705,-0.017386811085946554
65,1.5,0.0006740187721498715,0.0020220563164496143,-0.014067672131642991,0.012611054131299038,-0.017807522305447784
55,1.25,0.000646564673667218,0.001939694021001654,-0.014112996476995765,0.012418392377186472,-0.01781286913534381
40,0.75,0.0010324351464699906,0.003097305439409972,-0.014679363879225193,0.012701381476247149,-0.018092412249441706
60,1.5,0.0006153796869942524,0.0018461390609827572,-0.014538740059432537,0.012784545777758633,-0.018397951394653805
45,1.0,0.0007573746303969278,0.0022721238911907835,-0.01493766509213558,0.012723922246963098,-0.018633663248175735
50,1.25,0.0006196757418142467,0.00185902722544274,-0.014972663161572683,0.012823670525496753,-0.018841272103682298
55,1.5,0.0005743604688868368,0.0017230814066605104,-0.015157566173270479,0.013076323685726142,-0.019159918994387792
40,1.0,0.0008039372668290171,0.0024118118004870515,-0.016335862179035626,0.013914012833189226,-0.02040182940382284
50,1.5,0.0005256614754324344,0.001576984426297303,-0.016197600795200773,0.013684508703754487,-0.02046151736608241
45,1.25,0.000641805751814171,0.001925417255442513,-0.016319780593170477,0.01377151154252727,-0.02049800388124085
45,1.5,0.0004880447283103541,0.0014641341849310624,-0.01763285541997779,0.01473660008047929,-0.02230262071983519
40,1.25,0.0005550486000809943,0.0016651458002429828,-0.017895957155720954,0.015023149659683805,-0.02259901093652929
40,1.5,0.0003073924579320766,0.0009221773737962298,-0.019344640846412714,0.016030764804056706,-0.024648016069900483
