top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
100,0.5,-0.00018482963049611342,-0.0005544888914883403,-0.012057036765684884,0.011483393149205446,-0.016261053998402903
100,0.75,-0.00010090716520955399,-0.00030272149562866196,-0.012598882314177703,0.012346007081462345,-0.017020891957899076
80,0.5,0.00010517228584474893,0.0003155168575342468,-0.012669683860710546,0.013070961126289363,-0.017139347969067072
100,1.0,-8.006200855812176e-05,-0.00024018602567436528,-0.013130973804074866,0.013088282116079354,-0.017791934553260762
70,0.5,0.00022302742640835835,0.000669082279225075,-0.013331754835443979,0.014085441033468362,-0.018038631770749547
80,0.75,0.00014850062003917558,0.00044550186011752674,-0.013456904291030178,0.013949030829841827,-0.018190564461435643
100,1.25,-0.00011308095945125722,-0.0003392428783537717,-0.013641626307110272,0.013727156628176668,-0.018559212086423364
50,0.5,0.0021401741946331597,0.006420522583899479,-0.015099183625325377,0.017390930031717957,-0.019045834941793502
55,0.5,0.0020155769403122346,0.006046730820936704,-0.015412538010519908,0.016657611552722794,-0.01922712511366065
80,1.0,8.273456066644942e-05,0.0002482036819993483,-0.01418270347065309,0.014683259516540283,-0.01923910974077574
100,1.5,-0.00019331563548123076,-0.0005799469064436923,-0.014125299399185401,0.014276571571677487,-0.01931541508475375
70,0.75,0.00018726943264492485,0.0005618082979347745,-0.0144591164340966,0.01507120929744434,-0.01954677025555719
45,0.5,0.002050530570031576,0.0061515917100947275,-0.015532158674124719,0.017816534107954227,-0.019717415041877122
80,1.25,-7.114076513287566e-05,-0.000213422295398627,-0.014831989733805784,0.015282556087786935,-0.020252025129664085
60,0.5,0.0010923501615980463,0.003277050484794139,-0.015889435330071477,0.01597608058279723,-0.02038871337245246
65,0.5,-5.644332648108846e-05,-0.0001693299794432654,-0.015070266630719628,0.01521665971832949,-0.020452540858616038
70,1.0,5.6141983834449384e-05,0.00016842595150334816,-0.015279780578051114,0.015780338141802477,-0.020746756943847533
55,0.75,0.0012093948203491859,0.0036281844610475573,-0.01600877991902694,0.017181511389348165,-0.02081291408494961
60,0.75,0.0009234390347478324,0.002770317104243497,-0.016035050253873404,0.016535644989525262,-0.02089908696545941
65,0.75,0.00020786593492770622,0.0006235978047831187,-0.015609361945742126,0.015913463988565055,-0.02097120840681219
80,1.5,-0.00029640199747724025,-0.0008892059924317207,-0.015403258049759005,0.015761164448547752,-0.02121606760422796
50,0.75,0.0009842689152856955,0.0029528067458570867,-0.016063323648621633,0.017758122452685012,-0.02129439759177569
65,1.0,0.00012808328897042734,0.00038424986691128205,-0.01606618838636538,0.016429098279132092,-0.021688289495091183
70,1.25,-0.00018501779186371956,-0.0005550533755911587,-0.015903965163012096,0.016286440182369424,-0.021789237018705113
60,1.0,0.000453105753096156,0.001359317259288468,-0.016364952617288875,0.016944633748342652,-0.021842468676112645
55,1.0,0.00032032488029493794,0.0009609746408848138,-0.01658543054780419,0.017494743907345976,-0.022388266035080342
65,1.25,-0.00018362077758367923,-0.0005508623327510377,-0.016479272601147274,0.01679557484957864,-0.022541344576083477
70,1.5,-0.0005233086321098981,-0.0015699258963296943,-0.01640236400992562,0.016641241558227906,-0.022750107187415283
60,1.25,-0.0001774431853319517,-0.000532329555995855,-0.016763950749637144,0.01721929463348109,-0.022968147056687475
45,0.75,0.0001296642027751524,0.0003889926083254572,-0.017042237724845533,0.018182110485287152,-0.023276312191920882
50,1.0,-0.00021471097223239866,-0.000644132916697196,-0.016908957206270614,0.01793152268452263,-0.023399701118085932
65,1.5,-0.0006405421388210169,-0.0019216264164630507,-0.016861422235020032,0.01704199979460191,-0.02346666430195172
55,1.25,-0.0005929511312139912,-0.0017788533936419736,-0.017118374756900284,0.017652551365116287,-0.023889718865904977
60,1.5,-0.0008808037231633585,-0.0026424111694900755,-0.01716901940488544,0.01737954538565273,-0.02413266401302725
50,1.25,-0.0013611079255616335,-0.0040833237766849,-0.017600404062894037,0.01795854697167543,-0.025247003428542074
55,1.5,-0.0014884284919547016,-0.0044652854758641045,-0.017590237604898848,0.017693542644885082,-0.02527140602256333
40,0.5,-0.0003234161589406592,-0.0009702484768219777,-0.01828304873032731,0.019066800496345297,-0.02527984506298882
45,1.0,-0.0014341196287365177,-0.004302358886209553,-0.018012080161110458,0.018272015054592694,-0.02584140505895442
50,1.5,-0.0024109755329696156,-0.007232926598908847,-0.018139173131353728,0.01787542229436232,-0.026806546467350156
40,0.75,-0.001997787979796132,-0.005993363939388395,-0.01901122954576792,0.019045647438451285,-0.027674994129022003
45,1.25,-0.0027232239214332217,-0.008169671764299665,-0.018630220820299956,0.018172302681407994,-0.027713750680225975
45,1.5,-0.00379632337513012,-0.01138897012539036,-0.01901706411512577,0.017945582922333007,-0.02909434151307244
40,1.0,-0.0033415779609635584,-0.010024733882890675,-0.0194094534390101,0.018761044321251027,-0.029317396912411517
40,1.25,-0.004444610737094275,-0.013333832211282825,-0.019607838673086964,0.018330613704105516,-0.03046816420661817
40,1.5,-0.005358547833857197,-0.01607564350157159,-0.01968457059415668,0.01783029960982654,-0.03128372329145317
