stock_code,weight
688615,0.014892854539691873
300390,0.014818203169649708
600602,0.014743173810737375
300054,0.014667760662425883
002831,0.014591957774294851
003031,0.014515759040553125
301611,0.014439158194299126
001389,0.014362148801505692
300207,0.014284724254713044
300679,0.014206877766412399
301308,0.014128602362101454
300454,0.014049890872991666
300017,0.013970735928345735
300458,0.013891129947422065
600707,0.013811065131001372
002281,0.013730533452468541
002153,0.013649526648420944
002683,0.013568036208772045
688281,0.013486053366316815
301200,0.013403569085722686
688387,0.013320574051906947
688347,0.013237058657758243
300058,0.013153012991156371
002432,0.01306842682124073
000426,0.012983289583873568
600879,0.012897590366239565
300432,0.012811317890518188
603179,0.012724460496559654
600118,0.012637006123489178
300383,0.012548942290157319
688702,0.01246025607434673
000997,0.012370934090637229
300677,0.012280962466821815
000967,0.012190326818756007
300757,0.012099012223511379
002821,0.012007003190691402
000062,0.011914283631753498
688629,0.011820836827165204
002273,0.011726645391204635
002797,0.01163169123419534
300037,0.011535955521943232
603659,0.011439418632117993
605589,0.01134206010729286
002080,0.011243858604324402
301358,0.011144791839717587
300604,0.011044836530579865
600498,0.010943968330721142
600487,0.010842161761402708
600032,0.01073939013617714
688180,0.0106356254791909
601016,0.010530838436240983
688266,0.010424998177784313
600339,0.010318072292991651
688166,0.010210026673814217
600988,0.010100825387887546
002756,0.009990430538930211
000155,0.009878802113099805
688234,0.009765897809540142
000039,0.00965167285308494
300570,0.009536079786766287
002624,0.00941906824140097
002126,0.009300584679081425
603688,0.009180572106865667
002025,0.009058969756321946
603077,0.008935712723815124
002850,0.008810731565491444
000703,0.008683951839787178
002294,0.008555293588903825
002558,0.008424670748992787
300136,0.008291990476690773
603920,0.008157152377032456
301536,0.0080200476144922
002837,0.007880557884776804
002409,0.007738554219743739
002429,0.007593895591098775
688017,0.007446427269845937
002436,0.007295978887147426
002738,0.007142362127356522
002517,0.0069853679641728676
002156,0.006824763324210472
601233,0.006660287025953474
300567,0.006491644791936784
002131,0.006318503061744589
002130,0.0061404812334109075
688213,0.005957141815876749
000032,0.005767977760971616
300223,0.005572395919858793
688709,0.00536969506808857
600392,0.0051590361464958255
688002,0.004939401056549902
600486,0.004709534120700485
688183,0.004467856361907562
600499,0.004212335374496393
300115,0.003940278942388402
688385,0.003647989443573713
688318,0.003330143512976737
603979,0.0029785709079383745
300373,0.0025795180732479128
688235,0.0021061676872481967
603806,0.0014892854539691872
