stock_code,weight
002432,0.10000000000000003
003031,0.06056626760881847
300054,0.009813119057054292
300570,0.08347339594985696
688387,0.003341394474518223
301308,0.003772638289049547
688295,0.03993552337175758
002080,0.007302322974870178
300604,0.006723611085364285
688629,0.011176098930264155
603688,0.10000000000000003
301200,0.004828783900390889
000426,0.013993214259986779
002429,0.024055588484908887
002025,0.018962568253928534
600549,0.043540881234014596
300679,0.10000000000000003
688002,0.029105561665160474
000032,0.007154010778389546
600988,0.09545446987102926
688027,0.014244114054212845
002281,0.0971144441224336
600497,0.031684499174678735
300567,0.004277709939273064
601231,0.012689144608257043
688676,0.004491775585895468
002155,0.06109908959248447
601168,0.002662876654780136
600673,0.0029416669971803677
002156,0.005595229081441667
