stock_code,weight
300390,0.04878048780487805
002273,0.0475609756097561
001389,0.046341463414634146
002432,0.045121951219512194
300570,0.04390243902439024
002281,0.042682926829268296
300679,0.041463414634146344
002436,0.04024390243902439
300058,0.03902439024390244
603568,0.03780487804878049
301308,0.036585365853658534
688220,0.03536585365853658
300136,0.03414634146341464
688183,0.032926829268292684
688629,0.03170731707317073
688387,0.03048780487804878
600487,0.02926829268292683
300604,0.02804878048780488
688336,0.026829268292682926
002670,0.025609756097560974
600549,0.024390243902439025
603920,0.023170731707317073
688347,0.02195121951219512
000539,0.020731707317073172
688180,0.01951219512195122
600707,0.018292682926829267
300054,0.01707317073170732
688525,0.015853658536585366
300751,0.014634146341463415
688192,0.013414634146341463
301200,0.012195121951219513
600498,0.01097560975609756
603699,0.00975609756097561
002821,0.00853658536585366
002335,0.007317073170731708
000155,0.006097560975609756
688375,0.004878048780487805
000062,0.003658536585365854
600601,0.0024390243902439024
601019,0.0012195121951219512
