stock_code,weight
600487,0.014892854539691873
002432,0.014818203169649708
002532,0.014743173810737375
600602,0.014667760662425883
300677,0.014591957774294851
600098,0.014515759040553125
688676,0.014439158194299126
000027,0.014362148801505692
300054,0.014284724254713044
603179,0.014206877766412399
002281,0.014128602362101454
688099,0.014049890872991666
688295,0.013970735928345735
601991,0.013891129947422065
601615,0.013811065131001372
601139,0.013730533452468541
688172,0.013649526648420944
600131,0.013568036208772045
002558,0.013486053366316815
688347,0.013403569085722686
002831,0.013320574051906947
300474,0.013237058657758243
000021,0.013153012991156371
300223,0.01306842682124073
688336,0.012983289583873568
603228,0.012897590366239565
301200,0.012811317890518188
002056,0.012724460496559654
000657,0.012637006123489178
688166,0.012548942290157319
000703,0.01246025607434673
603225,0.012370934090637229
600598,0.012280962466821815
600673,0.012190326818756007
003031,0.012099012223511379
000893,0.012007003190691402
600363,0.011914283631753498
000933,0.011820836827165204
000591,0.011726645391204635
300037,0.01163169123419534
601168,0.011535955521943232
603979,0.011439418632117993
002265,0.01134206010729286
300676,0.011243858604324402
688608,0.011144791839717587
600549,0.011044836530579865
002517,0.010943968330721142
300679,0.010842161761402708
601611,0.01073939013617714
300699,0.0106356254791909
600143,0.010530838436240983
002984,0.010424998177784313
002414,0.010318072292991651
301498,0.010210026673814217
002402,0.010100825387887546
002153,0.009990430538930211
688525,0.009878802113099805
600988,0.009765897809540142
300002,0.00965167285308494
300115,0.009536079786766287
002025,0.00941906824140097
300390,0.009300584679081425
000426,0.009180572106865667
600486,0.009058969756321946
600316,0.008935712723815124
600995,0.008810731565491444
600578,0.008683951839787178
300339,0.008555293588903825
601061,0.008424670748992787
600126,0.008291990476690773
002273,0.008157152377032456
300487,0.0080200476144922
601233,0.007880557884776804
301611,0.007738554219743739
000683,0.007593895591098775
688220,0.007446427269845937
601866,0.007295978887147426
301536,0.007142362127356522
000723,0.0069853679641728676
300724,0.006824763324210472
688772,0.006660287025953474
688052,0.006491644791936784
002409,0.006318503061744589
300604,0.0061404812334109075
688702,0.005957141815876749
603659,0.005767977760971616
688599,0.005572395919858793
300142,0.00536969506808857
300140,0.0051590361464958255
300003,0.004939401056549902
301358,0.004709534120700485
600546,0.004467856361907562
300001,0.004212335374496393
600601,0.003940278942388402
688709,0.003647989443573713
601001,0.003330143512976737
000898,0.0029785709079383745
002607,0.0025795180732479128
002312,0.0021061676872481967
688615,0.0014892854539691872
