stock_code,weight
300390,0.1
300751,0.1
688615,0.1
300724,0.1
600873,0.1
688166,0.1
603568,0.1
688629,0.1
600118,0.1
300058,0.0998061175196316
300679,0.00019360959692849475
688220,2.726141272173783e-07
300604,2.6913370434392846e-10
301308,1.7887488692959456e-13
688387,7.628606537857987e-17
688183,1.9713720504085014e-20
002281,2.8805538775783716e-24
600126,2.1869383031196803e-28
300207,7.767601374559466e-33
000062,1.1307097474250606e-37
002436,5.689674686360642e-43
002273,7.909128726804091e-49
600498,2.241845972474508e-55
301200,8.465187025831527e-63
002155,2.282692883808522e-71
002432,1.6720451129583763e-81
300136,6.588193190143704e-94
300054,6.708231473947885e-110
600673,1.9360959692849473e-132
000657,5.689674686360641e-171
