top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
40,1.5,0.006978028676491975,0.020934086029475926,0.002169312927701783,0.006647963929664167,0.006820554228811299
45,1.5,0.00634970642225267,0.01904911926675801,0.0014742634802215326,0.006706043077675147,0.005476854825287902
40,1.25,0.0062979008651017345,0.018893702595305203,0.0013709245704180903,0.006695909893097043,0.00532525697293586
45,1.25,0.00583919290992389,0.01751757872977167,0.0008196309099290817,0.006740290706792561,0.004299722072475575
50,1.5,0.0059803251528392,0.0179409754585176,0.0006171620611776403,0.0067964497451367175,0.00421872980321899
40,1.0,0.0056052507386755435,0.01681575221602663,0.0005762109721187958,0.00678431418676234,0.0038069517454275207
50,1.25,0.005577108071675461,0.01673132421502638,-6.011740371940702e-05,0.00685512787850507,0.0031176959104792794
45,1.0,0.005386471246556421,0.016159413739669264,7.89243645191555e-05,0.0068026515049343,0.003084467584348572
55,1.5,0.0055846726102780075,0.016754017830834023,-0.00014909341612466542,0.006871101644950405,0.0030306936184207006
40,0.75,0.004907466268772477,0.01472239880631743,-0.0001751393359060785,0.006898352845118362,0.0023179034370749713
60,1.5,0.0051831399810017735,0.015549419943005321,-0.000679602932006404,0.006866114543279673,0.002100396958847484
50,1.0,0.005214030601654675,0.015642091804964023,-0.0008128319855767174,0.006944127483682963,0.00197075399678892
55,1.25,0.005172074779919072,0.015516224339757214,-0.0008386144981679181,0.0069357244660687815,0.00190595671862708
45,0.75,0.005032505622897769,0.015097516868693307,-0.0007629478646338783,0.006908444625259312,0.0018516021394231314
65,1.5,0.004823383632770807,0.01447015089831242,-0.0010790065356304883,0.0067276412032183965,0.00138970267601388
60,1.25,0.004761107221858471,0.014283321665575414,-0.0012528207445571989,0.006878224686560967,0.001100907837004934
40,0.5,0.00421871941821709,0.012656158254651271,-0.0008179827164686571,0.0070069705364521635,0.0009482970139901765
70,1.5,0.0045017699983417375,0.013505309995025212,-0.0013919406636072919,0.00649491887487685,0.0008366077285275482
50,0.75,0.004898282422314081,0.014694847266942243,-0.0016415635402347722,0.007068765803090125,0.0007826508509977651
55,1.0,0.004739470104635637,0.014218410313906912,-0.001611840801157359,0.007021119030497117,0.000670237642804287
45,0.5,0.004833795729091417,0.01450138718727425,-0.0017221950813306845,0.0071000373342843615,0.0006265875807612057
65,1.25,0.0044230507042578,0.0132691521127734,-0.0015779110323951018,0.006642607510509605,0.0005202270431843366
60,1.0,0.004301015548995395,0.012903046646986185,-0.0018240717068705725,0.006864986394183927,7.419860416044838e-05
70,1.25,0.004109763086240813,0.012329289258722438,-0.0018334205920327307,0.006322724945365762,6.338876333006555e-05
80,1.5,0.003938763217898252,0.011816289653694755,-0.0019492288277870376,0.006040462954014393,-0.00012462764379382292
65,1.0,0.004007085961377245,0.012021257884131734,-0.0020611762893355777,0.006487442647030631,-0.0003246952544190534
50,0.5,0.004631309748462005,0.013893929245386016,-0.002531305172370591,0.007231227885785081,-0.00043092518393336417
70,1.0,0.0037007076965876596,0.011102123089762979,-0.0022616573943569293,0.006068232609912494,-0.0006848311112386423
55,0.75,0.004256307693424619,0.012768923080273857,-0.0024934254523541442,0.007124239764825105,-0.0007306016766183122
80,1.25,0.0035577362499045625,0.010673208749713687,-0.0023487462753956564,0.0058193387034588115,-0.0008277785717016777
60,0.75,0.0037707583364647614,0.011312275009394284,-0.0023647214523092007,0.006794930086545165,-0.000972188646135247
65,0.75,0.003573763228221396,0.010721289684664188,-0.002504320416252776,0.006220216617674161,-0.0011076330042173363
70,0.75,0.0032789456725026652,0.009836837017507996,-0.002668194707151513,0.005707754038036289,-0.001386962947961549
80,1.0,0.003147019916657979,0.009441059749973937,-0.0027564646112882077,0.005556654053491443,-0.0015542736133522335
65,0.5,0.003123419293447477,0.00937025788034243,-0.002871369473920131,0.005784765061259655,-0.001772617951913533
100,1.5,0.0028986984103566275,0.008696095231069883,-0.002829299018616782,0.00545318430262734,-0.0018392151141797233
70,0.5,0.002866817921759926,0.008600453765279778,-0.003047134048970765,0.0052343903400156695,-0.0020123527462163233
60,0.5,0.0031152784418639733,0.00934583532559192,-0.002835872040061249,0.006616737282172875,-0.002036451646957782
80,0.75,0.0026926357786891315,0.008077907336067395,-0.0031807629703002535,0.005258988479693362,-0.0023287731595037988
55,0.5,0.0036693918692790642,0.011008175607837192,-0.003528023792658052,0.007235639126942582,-0.002391105617808891
100,1.25,0.0024915512380732654,0.007474653714219796,-0.0032486635865975125,0.005304625440206922,-0.0026137312525966695
80,0.5,0.002171067757021091,0.006513203271063273,-0.003640352000148516,0.0049423184166994,-0.003199095688972215
100,1.0,0.00204135694972391,0.00612407084917173,-0.003766876229795959,0.00520419516991873,-0.0035469875895436046
100,0.75,0.0015340753633695178,0.0046022260901085535,-0.004467139204193917,0.005211318541792026,-0.004757025330451609
100,0.5,0.0009461857531044218,0.0028385572593132655,-0.005492449533688534,0.005423689647340597,-0.006444555157153321
