top_k,rank_power,mean_excess_return,sum_excess_return,min_excess_return,std_excess_return,utility_score
45,0.5,0.005280400069106604,0.015841200207319814,-0.006361220384570571,0.010324286792249011,-0.0046943206927511204
50,0.5,0.005433540370544203,0.016300621111632607,-0.006867121885151442,0.009980056579036055,-0.004926601317269858
55,0.5,0.005227306398754367,0.015681919196263102,-0.007226939776267566,0.009503656730350205,-0.00532591323313577
40,0.5,0.0046786024107834225,0.014035807232350267,-0.006373539799914535,0.0104974752826718,-0.005369053738066242
55,0.75,0.004971966324073357,0.01491589897222007,-0.00708658975227211,0.009828731189275627,-0.005554679344445222
50,0.75,0.00486742106240234,0.01460226318720702,-0.006925873194194437,0.010379708533160788,-0.005691350118398373
45,0.75,0.004464586423761426,0.013393759271284276,-0.006671989924941196,0.010682024294266224,-0.005946112004172948
55,1.0,0.0046272018153568,0.013881605446070401,-0.0070468752973237014,0.010224515803894815,-0.005998254013330087
50,1.0,0.004356112304732868,0.013068336914198604,-0.006989575121666702,0.010801165236463683,-0.006413870649696124
60,1.0,0.004562805197145401,0.013688415591436203,-0.007491702377040763,0.01007914025272267,-0.006456596268348295
55,1.25,0.004257375329534389,0.012772125988603169,-0.007041299483052876,0.010638784540212585,-0.006507498742592892
60,0.75,0.004681264978804038,0.014043794936412113,-0.007753732036177283,0.009867032853416976,-0.006525928556069186
60,1.25,0.0043547507797094724,0.013064252339128418,-0.007317287308889225,0.010351779821589661,-0.006585659466736134
65,0.75,0.004545141514330841,0.013635424542992523,-0.007754926233514661,0.009773125601148484,-0.00663037867958579
65,0.5,0.004598963755458662,0.013796891266375986,-0.00784914771248621,0.009667427862123757,-0.006633783708770862
65,1.0,0.00446189419326163,0.01338568257978489,-0.0076194483599247576,0.009937781320368601,-0.006635777628792138
65,1.25,0.0043333339846971805,0.01300000195409154,-0.007482979811440957,0.010150343870294651,-0.006702266181346905
60,1.5,0.004101769384353154,0.012305308153059462,-0.007199410359223585,0.010661971774836052,-0.006829331096063049
65,1.5,0.004165006810475211,0.012495020431425632,-0.007359680093892429,0.010398902287281285,-0.006834289083965668
70,1.25,0.004297027526713224,0.012891082580139674,-0.007625279035724422,0.010043220958938278,-0.006843378844639595
70,1.5,0.004195601816654586,0.012586805449963758,-0.0074868085601063755,0.010236625224279948,-0.006874025571949771
60,0.5,0.004646917531610934,0.013940752594832802,-0.00812060414529521,0.009719247573133158,-0.006875423264280881
70,1.0,0.004337254140467753,0.013011762421403261,-0.0077888851639190265,0.009878123378120617,-0.006908974205793489
45,1.0,0.0038492291965472047,0.011547687589641614,-0.00691603709263483,0.01117889272805202,-0.006979420350905832
55,1.5,0.0038959754539971314,0.011687926361991395,-0.007034656059246358,0.011042771355283369,-0.007003650579598406
40,0.75,0.0039211737678814095,0.011763521303644229,-0.006976069131469281,0.011373823490519368,-0.00703573358526965
50,1.25,0.003897372376819607,0.011692117130458821,-0.007036725210631881,0.011217301303554991,-0.007065408290056521
70,0.75,0.004285505633065269,0.012856516899195806,-0.007980875329413287,0.009735931393574968,-0.007102945684099256
80,1.5,0.004048195108224288,0.012144585324672864,-0.0078525788286668,0.010033500894804906,-0.00731610903362423
70,0.5,0.004097763373606695,0.012293290120820085,-0.008193602823791779,0.009593671716302382,-0.007453624550890917
80,1.25,0.003998632657194981,0.011995897971584943,-0.008106799621547534,0.009924075639253509,-0.0075815934380912805
50,1.5,0.0034918948276645365,0.01047568448299361,-0.007049801512642381,0.011613225943027494,-0.007622535765037468
45,1.25,0.0033573557708098632,0.01007206731242959,-0.007065571799744055,0.011686953826265636,-0.007798649868127164
80,1.0,0.003854548651022163,0.01156364595306649,-0.008462574348269941,0.009856425652266798,-0.008057774675541158
40,1.0,0.003276865576302653,0.009830596728907959,-0.007318934611882613,0.012057287856559842,-0.008262119785375905
45,1.5,0.002954969902214026,0.008864909706642079,-0.007112309191953825,0.012149673636256176,-0.00840972506242946
80,0.75,0.0035796481346896634,0.01073894440406899,-0.008971350245380788,0.009840948950591191,-0.00883603424339804
40,1.25,0.0027597695521937985,0.008279308656581396,-0.007437936486572788,0.012587556562245247,-0.009083811731164827
100,1.5,0.0034406986486339875,0.010322095945901963,-0.009057637870234822,0.009972641208083501,-0.00910736364443006
40,1.5,0.0023628989101707847,0.007088696730512354,-0.00737463036626998,0.012998096743118474,-0.009561065316190661
100,1.25,0.003229816203264821,0.009689448609794463,-0.009474224717167579,0.009951975468305712,-0.009727599927809756
80,0.5,0.003133199743781867,0.0093995992313456,-0.009689386962001945,0.00988089183582229,-0.010014499360757878
100,1.0,0.0029435501251583365,0.00883065037547501,-0.009960235212706003,0.009946552944237075,-0.010497978618030642
100,0.75,0.0025752523065269953,0.007725756919580986,-0.010508850721383925,0.00994585985517768,-0.011414649364169117
100,0.5,0.002133716040128476,0.006401148120385428,-0.011086578811868156,0.009929749166128383,-0.012428274979884614
