stock_code,weight
603000,0.0392156862745098
688375,0.038431372549019606
301200,0.03764705882352941
688568,0.03686274509803922
002465,0.03607843137254902
688702,0.03529411764705882
300454,0.034509803921568626
600602,0.03372549019607843
300724,0.03294117647058824
002155,0.03215686274509804
300142,0.03137254901960784
002558,0.03058823529411765
603650,0.02980392156862745
688220,0.029019607843137254
002203,0.02823529411764706
600884,0.027450980392156862
688065,0.02666666666666667
600655,0.02588235294117647
600339,0.025098039215686273
002532,0.02431372549019608
688608,0.023529411764705882
600977,0.022745098039215685
002299,0.02196078431372549
000723,0.021176470588235293
600378,0.0203921568627451
688361,0.0196078431372549
000933,0.018823529411764704
300972,0.01803921568627451
002244,0.017254901960784313
688019,0.01647058823529412
600673,0.01568627450980392
601865,0.014901960784313726
600959,0.01411764705882353
600968,0.013333333333333334
002414,0.012549019607843137
601216,0.011764705882352941
000039,0.010980392156862745
688692,0.01019607843137255
688582,0.009411764705882352
600808,0.008627450980392156
000032,0.00784313725490196
000825,0.007058823529411765
600141,0.006274509803921568
301358,0.005490196078431373
600435,0.004705882352941176
601231,0.00392156862745098
002739,0.003137254901960784
600132,0.002352941176470588
300957,0.001568627450980392
600329,0.000784313725490196
